"UMAP_1","UMAP_2","subtype","group"
2.12936554286761,-5.8232732582678,"DAM","CN"
1.87605557773394,-4.08352096563474,"DAM","CN"
-3.05755557682233,-3.11652644163267,"Homeostatic","CN"
-3.05288829471784,-1.07756014352933,"Homeostatic","CN"
-1.98292388584333,-3.48394353872434,"DAM","CN"
-2.65972890522199,-1.86690385824338,"Homeostatic","CN"
-3.73590602543073,0.742557341248832,"Homeostatic","CN"
5.52524838779254,3.07434265130862,"DAM","CN"
-0.493531366846133,-4.37802751546995,"DAM","CN"
-0.617036839983035,0.946997744978509,"DAM","CN"
-1.6205921378346,5.27192823404177,"DAM","CN"
-1.67536904480176,0.66352264770969,"Homeostatic","CN"
1.85698495242877,0.937112135828577,"DAM","CN"
-2.57955112125592,0.364632470549188,"Homeostatic","CN"
3.82906780574603,3.19267432206973,"DAM","CN"
0.28434813950343,5.96372596734866,"DAM","CN"
-1.25685121681409,4.23519889825686,"DAM","CN"
-3.55723633434491,-2.48749478346006,"Homeostatic","CN"
-3.91314115192609,-0.0672488380064149,"Homeostatic","CN"
-0.306176027319003,-3.57401187902585,"DAM","CN"
-1.33467235233502,4.07259122842654,"DAM","CN"
-2.88945188190656,3.2422305774103,"DAM","CN"
2.58391628597064,2.98392717355593,"DAM","CN"
-2.0293222871037,-2.3207474518408,"Homeostatic","CN"
-2.36948313381391,3.13090435975894,"DAM","CN"
-1.45211817886548,1.03839637154444,"Homeostatic","CN"
-1.53495182659345,-1.5430568028082,"Homeostatic","CN"
-1.91780056621747,5.62934581750735,"DAM","CN"
2.59922108981891,-3.00320799833433,"DAM","CN"
0.984708050229978,-3.3453565407385,"DAM","CN"
-2.19597162868695,3.90543262475833,"DAM","CN"
-3.50393643047528,0.0635286998163085,"Homeostatic","CN"
5.18392024371905,2.48544327730044,"DAM","CN"
2.66613064143939,-3.93043287283079,"DAM","CN"
0.0420450887399909,5.12708942407473,"DAM","CN"
-0.380147507450152,-0.651691751538672,"Homeostatic","CN"
-1.79482533600049,-1.62440784460203,"Homeostatic","CN"
-0.694773038885165,-6.11035306936399,"DAM","CN"
0.999545136430692,-4.512874679624,"DAM","CN"
-0.782325645944644,-3.36301429754392,"DAM","CN"
5.63958726260943,2.44322018140658,"DAM","CN"
0.0522451623914947,-3.47108657842771,"DAM","CN"
0.517325380781125,3.78096644395693,"DAM","CN"
-2.25010218288617,5.3102568816553,"DAM","CN"
2.08157143924518,-1.44052322393552,"DAM","CN"
-3.23278441097455,-2.4703348446478,"Homeostatic","CN"
1.11940691802783,3.17667667383059,"DAM","CN"
