"celltype","gene","logFC","logCPM","F","PValue","FDR","n_cells","n_samples_AD","n_samples_CN","assay","direction","neglog10P"
"Microglia","KIF3C",-0.27472932079447,5.90117759150231,3.66648663074164,0.0598242417659446,0.618560478515379,24107,33,32,"decontX","Not significant",1.22312279708482
"Microglia","TFAM",0.190999236790988,4.10303136504392,3.66168395240799,0.0599263909697108,0.618560478515379,24107,33,32,"decontX","Not significant",1.22238187663584
"Microglia","NEURL2",0.867588475362238,3.37350470374896,3.63903546389369,0.0599484267818732,0.618560478515379,24107,33,32,"decontX","Not significant",1.22222220954455
"Microglia","MMRN1",-0.441325635458319,4.95683880333662,3.66224775640534,0.05997506609233,0.618560478515379,24107,33,32,"decontX","Not significant",1.22202926476875
"Microglia","BTG1",0.237208618518178,6.16120940852515,3.66082959320518,0.0600145221388542,0.618560478515379,24107,33,32,"decontX","Not significant",1.2217436475889
"Microglia","ATP2A3",-0.377521797537187,3.70875676618524,3.65253169845695,0.060034857266199,0.618560478515379,24107,33,32,"decontX","Not significant",1.22159651757085
"Microglia","NFAT5",0.10813210018778,8.31998469382939,3.65957581256364,0.0600437697022777,0.618560478515379,24107,33,32,"decontX","Not significant",1.22153204944835
"Microglia","FLVCR2",0.469005398400449,5.9738849456042,3.66001214516785,0.0600471211041277,0.618560478515379,24107,33,32,"decontX","Not significant",1.22150780955271
"Microglia","TMED4",0.188088885248275,4.90966003830293,3.6585139017728,0.0601142465331192,0.618656519849976,24107,33,32,"decontX","Not significant",1.22102259193224
"Microglia","ARCN1",0.17551331102012,5.09109375642777,3.65339599903253,0.0602903087704817,0.619872406119564,24107,33,32,"decontX","Not significant",1.21975249193539
"Microglia","Z94721.1",-0.255580753006688,4.9534489295941,3.64591425359946,0.0605388155789629,0.621830079790441,24107,33,32,"decontX","Not significant",1.21796608011801
"Microglia","TUT4",-0.10625963459009,8.05068849501369,3.63099466487529,0.0610264797705933,0.624279902467182,24107,33,32,"decontX","Not significant",1.21448168100686
"Microglia","KCTD20",0.182076373229259,5.85750765878764,3.63097661790681,0.0610449495281822,0.624279902467182,24107,33,32,"decontX","Not significant",1.21435026100284
"Microglia","GNAQ",0.133150905663218,10.7212942347777,3.63006193685156,0.0610576878493539,0.624279902467182,24107,33,32,"decontX","Not significant",1.21425964571832
"Microglia","IQGAP1",0.292754457037985,6.61613545226007,3.62939445106812,0.0610888172324401,0.624279902467182,24107,33,32,"decontX","Not significant",1.21403828335379
"Microglia","AC068888.1",0.299531326777237,4.48002380894428,3.62899069621852,0.0611125162550532,0.624279902467182,24107,33,32,"decontX","Not significant",1.21386983421199
"Microglia","SKIL",0.144407032175073,7.71813263766994,3.62810696939498,0.0611272856008228,0.624279902467182,24107,33,32,"decontX","Not significant",1.21376488892734
"Microglia","FRG1-DT",-0.293530018405859,5.46060072890396,3.62151352817717,0.0613764752677585,0.624401777389696,24107,33,32,"decontX","Not significant",1.21199805588003
"Microglia","KBTBD6",-0.339445682109378,3.65701196530991,3.61325370956431,0.0613769252367427,0.624401777389696,24107,33,32,"decontX","Not significant",1.21199487195117
"Microglia","IMPACT",0.191655171926388,4.64681835959251,3.61893996065498,0.0614785596061521,0.624401777389696,24107,33,32,"decontX","Not significant",1.21127631622805
"Microglia","METTL8",0.152652314423746,6.33079575888542,3.61706806952428,0.0615214189725286,0.624401777389696,24107,33,32,"decontX","Not significant",1.21097365622301
"Microglia","ERMAP",-0.235987695724407,5.88632279304837,3.6166253474509,0.0615413605273007,0.624401777389696,24107,33,32,"decontX","Not significant",1.21083290680537
"Microglia","PDPN",0.409294862460465,5.40988465535284,3.61592925226876,0.0615819814908581,0.624401777389696,24107,33,32,"decontX","Not significant",1.21054634114408
"Microglia","RAB35",-0.184284842866592,5.02366437717064,3.61516368056376,0.0616062149791006,0.624401777389696,24107,33,32,"decontX","Not significant",1.21037547298206
"Microglia","ULK2",-0.210813592307019,7.0208932964582,3.61416593876357,0.0616167083820042,0.624401777389696,24107,33,32,"decontX","Not significant",1.21030150578725
"Microglia","ATF6B",-0.189185058954862,5.6033455451291,3.61201114097842,0.0617078678693534,0.624401777389696,24107,33,32,"decontX","Not significant",1.20965945907211
"Microglia","IGSF21",-0.207258395990373,8.97180686291652,3.60908389011188,0.0617906375168503,0.624401777389696,24107,33,32,"decontX","Not significant",1.20907732398558
"Microglia","LMCD1-AS1",-0.410948258340525,6.15591415870957,3.60881705495287,0.0618114259215016,0.624401777389696,24107,33,32,"decontX","Not significant",1.20893123759735
"Microglia","HSD17B11",-0.164083432839485,6.48460759345765,3.60794270738674,0.061839286558262,0.624401777389696,24107,33,32,"decontX","Not significant",1.20873552952953
"Microglia","STX2",0.226190143784649,4.72043932337441,3.60264428692889,0.0620531739865484,0.625779379349222,24107,33,32,"decontX","Not significant",1.20723599966743
"Microglia","PCNX4",0.13239097230516,6.88781096869702,3.59895376117361,0.062153030811332,0.625779379349222,24107,33,32,"decontX","Not significant",1.20653768870305
"Microglia","MAD1L1",0.161070552411432,7.11152939362518,3.59860626231542,0.0621638183800489,0.625779379349222,24107,33,32,"decontX","Not significant",1.20646231707629
"Microglia","PIP5K1B",-0.25217720139633,7.11581463272516,3.59678722820812,0.0622283600693716,0.625779379349222,24107,33,32,"decontX","Not significant",1.20601164401323
"Microglia","FBXO21",-0.197002101974337,5.67300216399136,3.59611234885766,0.0622680593298067,0.625779379349222,24107,33,32,"decontX","Not significant",1.20573466945589
"Microglia","RASGRP4",-0.277214718509941,3.98269142127134,3.58834946059235,0.0624326322555226,0.625936674665582,24107,33,32,"decontX","Not significant",1.20458835416131
"Microglia","CXCL12",-0.397160877132297,5.55368960669438,3.59104664843514,0.0624465726846265,0.625936674665582,24107,33,32,"decontX","Not significant",1.20449139243797
"Microglia","AK4",-0.509583764836645,3.21785657330424,3.56910896741007,0.0624591580438046,0.625936674665582,24107,33,32,"decontX","Not significant",1.20440387440288
"Microglia","SRSF10",0.134414046104502,6.44235455847354,3.58673561642726,0.0625909788510346,0.626670951022099,24107,33,32,"decontX","Not significant",1.20348825652661
"Microglia","RAB5IF",0.328323634502681,3.7491306779331,3.57370308868549,0.0628282470824128,0.626937982585489,24107,33,32,"decontX","Not significant",1.2018450569967
"Microglia","ADAMTS2",0.517582083115518,3.31201112816288,3.55999146736025,0.0629135520859928,0.626937982585489,24107,33,32,"decontX","Not significant",1.20125579394715
"Microglia","IRF2BPL",0.29117991295108,4.92546605913735,3.57820562857283,0.0629249104586889,0.626937982585489,24107,33,32,"decontX","Not significant",1.20117739377443
"Microglia","MTFR1",0.262156174517246,6.11022854630213,3.57568611268473,0.0629912790936134,0.626937982585489,24107,33,32,"decontX","Not significant",1.20071957282717
"Microglia","ZNF616",-0.220406086018265,3.93997755383177,3.57265676737123,0.0629932738162206,0.626937982585489,24107,33,32,"decontX","Not significant",1.20070582039481
"Microglia","MYLIP",-0.265151705276296,5.04297490279451,3.57457404806717,0.0630425403872262,0.626937982585489,24107,33,32,"decontX","Not significant",1.20036629466309
"Microglia","SURF4",0.241888092611577,5.61209935068503,3.57347273166507,0.0630807939505016,0.626937982585489,24107,33,32,"decontX","Not significant",1.20010284917079
"Microglia","AC138150.1",-0.334055761076156,5.32199446982963,3.5706001121653,0.063182534081336,0.626937982585489,24107,33,32,"decontX","Not significant",1.19940295969914
"Microglia","HDHD3",0.301503825465265,4.12271650660897,3.5662751103949,0.063264856929739,0.626937982585489,24107,33,32,"decontX","Not significant",1.19883746975804
"Microglia","CRYGS",0.331600215743747,3.89366732405248,3.56390620219376,0.0632694620272909,0.626937982585489,24107,33,32,"decontX","Not significant",1.19880585827947
"Microglia","LRIG1",-0.216999715134364,6.05201599724408,3.56746759232853,0.0632856921253694,0.626937982585489,24107,33,32,"decontX","Not significant",1.19869446586527
"Microglia","DOCK5",0.289594719334038,8.03361087430829,3.56615548365708,0.0633205605133993,0.626937982585489,24107,33,32,"decontX","Not significant",1.1984552494193
"Microglia","REPS1",-0.113355410518721,6.88414265185534,3.56269081862247,0.0634502714984685,0.627105987773585,24107,33,32,"decontX","Not significant",1.1975665152551
"Microglia","ZFC3H1",0.123058226744999,7.52873160906229,3.56247531541494,0.0634547122076794,0.627105987773585,24107,33,32,"decontX","Not significant",1.1975361212477
"Microglia","TMEM39A",0.301349030159407,5.89245111653998,3.55764109453737,0.0636469687850708,0.628073646179627,24107,33,32,"decontX","Not significant",1.19622227498385
"Microglia","COPS7B",-0.193948661741854,5.39804129932098,3.55712810769622,0.0636699902928988,0.628073646179627,24107,33,32,"decontX","Not significant",1.19606521634852
"Microglia","TPCN2",0.256541381132938,4.9926821184041,3.55219164059999,0.0638639270806138,0.628780540269784,24107,33,32,"decontX","Not significant",1.19474437961113
"Microglia","ERCC1",-0.18340480809829,5.58040115221228,3.5493509196078,0.0639500470767275,0.628780540269784,24107,33,32,"decontX","Not significant",1.19415913148
"Microglia","S100A8",0.863886516253656,3.99825268681285,3.54418487168358,0.0639533452036723,0.628780540269784,24107,33,32,"decontX","Not significant",1.19413673397658
"Microglia","LGALS3BP",0.345765911669364,4.00848934250874,3.54549431231091,0.0639766428434826,0.628780540269784,24107,33,32,"decontX","Not significant",1.19397855313599
"Microglia","HIST1H4H",-0.574604947526329,3.36757576367293,3.53017845787336,0.0641465535095157,0.629204258258101,24107,33,32,"decontX","Not significant",1.19282667260174
"Microglia","BCL7B",0.19919449557163,4.48194977949833,3.54205599498886,0.0642179140852312,0.629204258258101,24107,33,32,"decontX","Not significant",1.19234380521589
"Microglia","DCUN1D5",0.193447081898174,4.99791777792825,3.54096350999411,0.0642743926294984,0.629204258258101,24107,33,32,"decontX","Not significant",1.19196201859648
"Microglia","BRPF3",0.280451043863542,4.12724989065644,3.53859937557388,0.0642800694715908,0.629204258258101,24107,33,32,"decontX","Not significant",1.19192366253856
"Microglia","FGFR3",-0.537992123338157,3.36175947464709,3.52146999004824,0.0643136932200657,0.629204258258101,24107,33,32,"decontX","Not significant",1.19169655029842
"Microglia","EIF4E",0.172509878216082,6.72059818542894,3.53584727691921,0.0644308162088738,0.629448946692939,24107,33,32,"decontX","Not significant",1.19090636698107
"Microglia","VAC14",0.18162195482035,5.76904951700239,3.53553320642944,0.0644563249159545,0.629448946692939,24107,33,32,"decontX","Not significant",1.19073446013647
"Microglia","ANKRD36",-0.158612822570465,6.66807826757123,3.53262405047612,0.0645500698248157,0.629789787907933,24107,33,32,"decontX","Not significant",1.1901032836142
"Microglia","PSMA3",0.156709665236286,5.62200763876173,3.52592317754409,0.0648142807623211,0.630946442671895,24107,33,32,"decontX","Not significant",1.18832929392937
"Microglia","P2RY13",-0.2891279244508,6.08796872377542,3.52325213361477,0.0649021267194389,0.630946442671895,24107,33,32,"decontX","Not significant",1.18774107196105
"Microglia","ECT2",0.307499289544825,4.39438605081743,3.52191744264534,0.0649528937316347,0.630946442671895,24107,33,32,"decontX","Not significant",1.18740149580441
"Microglia","CCNT1",0.160185743462758,5.46065402135567,3.5220265450952,0.0649625320221481,0.630946442671895,24107,33,32,"decontX","Not significant",1.18733705609113
"Microglia","TXNL4A",0.177595999491674,5.6937215854809,3.521767294168,0.0649668802473616,0.630946442671895,24107,33,32,"decontX","Not significant",1.18730798784271
"Microglia","RBMX",0.101417900319214,7.18710778394613,3.51976013316634,0.0650223232988041,0.630946442671895,24107,33,32,"decontX","Not significant",1.18693751687889
"Microglia","TTYH3",0.273330472702481,5.83811501974905,3.51830743418913,0.0650932028826903,0.630991426048272,24107,33,32,"decontX","Not significant",1.18646435866158
"Microglia","ARF6",0.267917061683721,4.30891014603647,3.51629194582631,0.0651448683344241,0.630991426048272,24107,33,32,"decontX","Not significant",1.18611978934233
"Microglia","WWTR1",-0.278276980511827,3.67214182705894,3.50434403960509,0.0653601783032312,0.632149998114027,24107,33,32,"decontX","Not significant",1.18468677171426
"Microglia","ZBTB40",0.200475620086235,5.83517219533923,3.51052335208556,0.0653826074850255,0.632149998114027,24107,33,32,"decontX","Not significant",1.1845377635694
"Microglia","PTGR1",0.217705626041795,4.98499693349338,3.50263842952658,0.0656973490811479,0.633647890479844,24107,33,32,"decontX","Not significant",1.18245215407274
"Microglia","RBM23",0.158346859388749,5.47717833928966,3.50159598518049,0.0657249716862603,0.633647890479844,24107,33,32,"decontX","Not significant",1.1822695923118
"Microglia","TRIM27",0.203051457131065,6.41105213611883,3.49775140989509,0.0658524226682311,0.633647890479844,24107,33,32,"decontX","Not significant",1.18142824299392
"Microglia","CTNND2",-0.987563483522096,3.73000692452484,3.48638301882172,0.065875204381224,0.633647890479844,24107,33,32,"decontX","Not significant",1.18127802435625
"Microglia","KIF13B",0.10652428072342,7.33597853120687,3.49648141825066,0.0658929470068229,0.633647890479844,24107,33,32,"decontX","Not significant",1.18116106856143
"Microglia","C9orf84",0.460583686565839,6.22605704697424,3.49450813085499,0.0659790632629673,0.633647890479844,24107,33,32,"decontX","Not significant",1.18059385463809
"Microglia","KCNMA1",0.391764334377902,10.0669844143078,3.49373918818652,0.0659934329650367,0.633647890479844,24107,33,32,"decontX","Not significant",1.18049927913912
"Microglia","AC026202.2",0.345039139875619,4.55755289025368,3.4920176622022,0.066087890978858,0.633647890479844,24107,33,32,"decontX","Not significant",1.17987810727405
"Microglia","REEP4",-0.202902738324554,4.83471099024357,3.48979830066438,0.0661651623160236,0.633647890479844,24107,33,32,"decontX","Not significant",1.1793706177557
"Microglia","DBI",0.2942255135876,4.84877468010613,3.48881710545141,0.0662181961651765,0.633647890479844,24107,33,32,"decontX","Not significant",1.17902265394004
"Microglia","Z84485.1",-0.415648859495776,3.30413805696718,3.47166703808621,0.066285425445567,0.633647890479844,24107,33,32,"decontX","Not significant",1.17858195190267
"Microglia","RPUSD4",0.246841198798892,4.32026489774428,3.47992884215309,0.0665168353346852,0.633647890479844,24107,33,32,"decontX","Not significant",1.17706842134935
"Microglia","SCN3A",-0.799720187499642,3.05284499939144,3.4601196952198,0.0665198302694058,0.633647890479844,24107,33,32,"decontX","Not significant",1.17704886758773
"Microglia","MYH10",-0.536826414891575,4.12960856550662,3.47307284186783,0.0665561813892805,0.633647890479844,24107,33,32,"decontX","Not significant",1.17681160332097
"Microglia","BRIP1",-0.628187611234331,3.6375589482336,3.47073694276084,0.0665971183648246,0.633647890479844,24107,33,32,"decontX","Not significant",1.17654456220103
"Microglia","FAR1",0.130214585979579,7.60053187168292,3.4730550414243,0.0667816945731295,0.633647890479844,24107,33,32,"decontX","Not significant",1.1753425649998
"Microglia","COX10",0.182010148542568,6.00298800030438,3.47071314781804,0.0668857828241792,0.633647890479844,24107,33,32,"decontX","Not significant",1.17466618562795
"Microglia","TMEM106B",-0.190006167021628,5.77535005582995,3.46996549536465,0.0669164815947023,0.633647890479844,24107,33,32,"decontX","Not significant",1.17446690190235
"Microglia","SLC9B1",-0.402149905143804,3.96071903674878,3.46647946091354,0.0669349432146456,0.633647890479844,24107,33,32,"decontX","Not significant",1.17434710071637
"Microglia","GABRB3",-0.806769449085455,4.19158256729729,3.46140311852457,0.0669426294270145,0.633647890479844,24107,33,32,"decontX","Not significant",1.17429723307153
"Microglia","NASP",0.197996960450227,6.56851025599112,3.46817934942507,0.0669749838491567,0.633647890479844,24107,33,32,"decontX","Not significant",1.17408738244873
"Microglia","PPARA",-0.176505234743062,5.89656034294119,3.46788859464518,0.0669935779685578,0.633647890479844,24107,33,32,"decontX","Not significant",1.17396682694833
"Microglia","KIFC2",-0.225214048369332,5.03895113144675,3.46760042992887,0.0670159627817676,0.633647890479844,24107,33,32,"decontX","Not significant",1.17382173875698
"Microglia","WDR1",0.143204060146188,5.50408346595997,3.46644351595871,0.0670595342245745,0.633647890479844,24107,33,32,"decontX","Not significant",1.17353946737603
"Microglia","RHOU",0.385539052244658,4.4257157800526,3.46538842630123,0.0670847374303128,0.633647890479844,24107,33,32,"decontX","Not significant",1.17337627571421
"Microglia","ALG10B",-0.267109032243607,3.8094709146986,3.4529727317641,0.0674054706598459,0.633647890479844,24107,33,32,"decontX","Not significant",1.17130485448891
"Microglia","PNPT1",0.186493054263242,5.77212008058142,3.45644339472306,0.0674394769372144,0.633647890479844,24107,33,32,"decontX","Not significant",1.17108580677244
"Microglia","TEF",-0.390988624951691,3.54167091054573,3.4471287039223,0.0674413624925323,0.633647890479844,24107,33,32,"decontX","Not significant",1.17107366440628
"Microglia","CTTNBP2NL",-0.159172493270717,7.93639569416364,3.4550492875698,0.0674737817592379,0.633647890479844,24107,33,32,"decontX","Not significant",1.17086494789804
"Microglia","RAB2A",-0.0845868382146608,8.23271343742591,3.45487368139517,0.0674800655648598,0.633647890479844,24107,33,32,"decontX","Not significant",1.17082450411428
"Microglia","FBXO22",-0.140233283970262,6.0599052986089,3.45491771160309,0.0674914458758661,0.633647890479844,24107,33,32,"decontX","Not significant",1.17075126782566
"Microglia","CASP5",0.510439225055341,3.83231375736772,3.44860749865683,0.067526026993855,0.633647890479844,24107,33,32,"decontX","Not significant",1.17052880196654
"Microglia","AL450384.2",-0.297647345055791,4.70830043774167,3.4536916703161,0.0675499891826023,0.633647890479844,24107,33,32,"decontX","Not significant",1.17037471618949
"Microglia","MAL",0.541655134681695,3.69519951076609,3.44206501826001,0.067550429135523,0.633647890479844,24107,33,32,"decontX","Not significant",1.17037188763977
"Microglia","NUP98",0.138225937162476,7.06628073567617,3.44890260349849,0.0677151147230302,0.633652747386971,24107,33,32,"decontX","Not significant",1.16931438141605
"Microglia","TRAM1",0.211542794695414,6.31212122463308,3.44756775947808,0.0677743566142821,0.633652747386971,24107,33,32,"decontX","Not significant",1.16893459650946
"Microglia","FBXO4",-0.224068541894187,4.46621706212318,3.44552045614771,0.0678529696895075,0.633652747386971,24107,33,32,"decontX","Not significant",1.16843114002278
"Microglia","PCDH17",-0.622280787800931,3.91127392720807,3.42951202466386,0.0678696897227767,0.633652747386971,24107,33,32,"decontX","Not significant",1.1683241362512
"Microglia","PPP1R14B",0.415866653719466,3.50560796608791,3.42854605235265,0.0680005020060958,0.633652747386971,24107,33,32,"decontX","Not significant",1.16748788115152
"Microglia","CAMTA1",-0.113317874679314,7.64098847402866,3.44143392147679,0.0680034861803125,0.633652747386971,24107,33,32,"decontX","Not significant",1.167468822734
"Microglia","AC090115.1",-0.386812967759715,4.91699448408555,3.44190591986627,0.0680107568643405,0.633652747386971,24107,33,32,"decontX","Not significant",1.16742239203843
"Microglia","SDF2L1",0.549111947989397,4.52304565507813,3.4404741842158,0.0680432952589793,0.633652747386971,24107,33,32,"decontX","Not significant",1.16721466216504
"Microglia","ING3",0.19419350306764,4.80548680905553,3.44031571755288,0.068083776464077,0.633652747386971,24107,33,32,"decontX","Not significant",1.16695636285263
"Microglia","IL12RB1",-0.27655506803857,3.967513704663,3.43371393404513,0.068194352823052,0.634097442501358,24107,33,32,"decontX","Not significant",1.16625158779706
"Microglia","SNORC",-0.345554657461022,3.55352495699351,3.42507564441153,0.0683135739334157,0.634097442501358,24107,33,32,"decontX","Not significant",1.16549299326336
"Microglia","MICA",0.223520409460711,4.82924059031286,3.43368288456704,0.0683427356219045,0.634097442501358,24107,33,32,"decontX","Not significant",1.1653076412569
"Microglia","PDCD11",0.283857559373326,4.59883069921161,3.43274786212083,0.0683705747626566,0.634097442501358,24107,33,32,"decontX","Not significant",1.16513076915363
"Microglia","WDFY4",-0.107605105757225,8.57639501063609,3.43008009005949,0.0684466678437346,0.634097442501358,24107,33,32,"decontX","Not significant",1.1646476895651
"Microglia","KHDRBS3",-0.32902132500228,9.10237256586558,3.42765882949922,0.0685416249644597,0.634097442501358,24107,33,32,"decontX","Not significant",1.16404560365969
"Microglia","FBN2",0.961431113935087,3.70584840062669,3.40933027797219,0.0686555877951983,0.634097442501358,24107,33,32,"decontX","Not significant",1.16332411028647
"Microglia","RPS6KB1",0.143262726785138,5.73090357525742,3.42421646896884,0.0686986345136313,0.634097442501358,24107,33,32,"decontX","Not significant",1.16305189509603
"Microglia","LINC02432",0.513212240759017,4.11887038382818,3.41999240962881,0.0687625636051004,0.634097442501358,24107,33,32,"decontX","Not significant",1.16264794032131
"Microglia","TFDP2",-0.265437218686097,6.39196815156377,3.42138133182258,0.0687988230472908,0.634097442501358,24107,33,32,"decontX","Not significant",1.16241899124762
"Microglia","AL645568.1",-0.172733742789663,5.94466462441286,3.41792650982201,0.0689410692969811,0.634097442501358,24107,33,32,"decontX","Not significant",1.16152198483615
"Microglia","MTRR",0.172597875848775,4.97274496818404,3.41778476152705,0.0689688080765617,0.634097442501358,24107,33,32,"decontX","Not significant",1.16134727945176
"Microglia","RELL1",0.161797458058449,5.97263500505958,3.41722606188523,0.0689704818556543,0.634097442501358,24107,33,32,"decontX","Not significant",1.16133673984373
"Microglia","NRDC",0.109397145520374,7.78203741862685,3.41631445242192,0.0689911036935214,0.634097442501358,24107,33,32,"decontX","Not significant",1.16120690731936
"Microglia","RPL7A",0.195410321038874,5.9771698266451,3.41600098492839,0.0690202298901319,0.634097442501358,24107,33,32,"decontX","Not significant",1.16102359850948
"Microglia","INTS10",0.163992402984238,7.45775759517843,3.4124580773453,0.0691451662350056,0.63470044100623,24107,33,32,"decontX","Not significant",1.16023817493052
"Microglia","RBPJ",0.231749063578689,8.35561906053023,3.40985469643763,0.069246837413612,0.634764905019117,24107,33,32,"decontX","Not significant",1.15960005656216
"Microglia","AC107204.1",0.437256776358323,3.47969145156461,3.39821002113248,0.0692708034254255,0.634764905019117,24107,33,32,"decontX","Not significant",1.15944977524456
"Microglia","FAM196B",0.360268880411405,5.06702830636503,3.40842115739722,0.0693421069370941,0.634874739561778,24107,33,32,"decontX","Not significant",1.15900296658426
"Microglia","ATP8B4",-0.121692409284802,10.13211071762,3.40577278349673,0.069408824148278,0.634886240185702,24107,33,32,"decontX","Not significant",1.15858531289832
"Microglia","MAN2B2",-0.162075612992311,5.27509677083353,3.4043457088788,0.0694932317135877,0.634886240185702,24107,33,32,"decontX","Not significant",1.15805749141822
"Microglia","DEF8",-0.21472537396426,4.82247571242315,3.40365039201977,0.0695213186487567,0.634886240185702,24107,33,32,"decontX","Not significant",1.15788199898103
"Microglia","RASGRP1",-0.461647956346212,4.00700513736752,3.39600453579651,0.069709364197528,0.635331601900659,24107,33,32,"decontX","Not significant",1.15670887834174
"Microglia","PIK3CD",-0.174919938020436,7.43973150630446,3.39470721456608,0.0698547867501229,0.635331601900659,24107,33,32,"decontX","Not significant",1.15580382880625
"Microglia","GPR135",0.320110503411538,4.51473562322487,3.39319620596705,0.0699349393624965,0.635331601900659,24107,33,32,"decontX","Not significant",1.15530579734075
"Microglia","ATP6V0A2",0.193266140800287,5.38925961807888,3.39101259456478,0.0700307615511187,0.635331601900659,24107,33,32,"decontX","Not significant",1.15471115088105
"Microglia","TSPOAP1",-0.434679189132051,3.47178150038759,3.37857407165416,0.0700838604315359,0.635331601900659,24107,33,32,"decontX","Not significant",1.1543819839242
"Microglia","ZNF331",0.382366017810632,6.33053952018838,3.38805885095834,0.0701328216085989,0.635331601900659,24107,33,32,"decontX","Not significant",1.15407868805981
"Microglia","LSM3",-0.308617332878737,4.04557084799818,3.38538868626618,0.0701607345256016,0.635331601900659,24107,33,32,"decontX","Not significant",1.15390587290961
"Microglia","AC009961.1",-0.193635496365068,4.85897475319711,3.38682327203013,0.0702014221766391,0.635331601900659,24107,33,32,"decontX","Not significant",1.15365408961934
"Microglia","CAPG",0.273459625249867,4.92975057277824,3.3858842596219,0.0702445873541191,0.635331601900659,24107,33,32,"decontX","Not significant",1.15338713438091
"Microglia","PRR5",0.31386560807415,5.4262556221196,3.38521215100772,0.0702662378230921,0.635331601900659,24107,33,32,"decontX","Not significant",1.15325329872422
"Microglia","AC009690.1",-0.192687713824411,7.03701613186859,3.38367878561689,0.0703014575336703,0.635331601900659,24107,33,32,"decontX","Not significant",1.15303567082273
"Microglia","CCDC82",-0.139876812101672,5.76922399214069,3.38228664587619,0.0703718682270203,0.635331601900659,24107,33,32,"decontX","Not significant",1.15260091920259
"Microglia","RPS6KL1",-0.348052463551676,3.56559008147781,3.37344166451249,0.0703813021298526,0.635331601900659,24107,33,32,"decontX","Not significant",1.15254270251108
"Microglia","CEP85",-0.232850835556034,4.43539731591048,3.38092865032512,0.0704204075081548,0.635331601900659,24107,33,32,"decontX","Not significant",1.15230146608732
"Microglia","AL137145.2",-0.409505150545139,6.11195199615213,3.37970136884491,0.0704705987383243,0.635331601900659,24107,33,32,"decontX","Not significant",1.15199203859716
"Microglia","GUCY1B1",-0.469583710456826,5.10475240236617,3.37211812972213,0.0705739537979357,0.635331601900659,24107,33,32,"decontX","Not significant",1.15135555119948
"Microglia","ABL2",0.230677914354519,7.60470560036897,3.37590339295342,0.0706142204584451,0.635331601900659,24107,33,32,"decontX","Not significant",1.15110783089245
"Microglia","AL136454.1",-0.501653106471984,4.47370072551699,3.37535477066407,0.0706385692106684,0.635331601900659,24107,33,32,"decontX","Not significant",1.15095810600756
"Microglia","SRP19",0.175803880562602,5.52860652360316,3.37296497045419,0.0707594679381116,0.635731606929736,24107,33,32,"decontX","Not significant",1.15021544134189
"Microglia","STRBP",-0.195052824985412,7.79667044884498,3.37050975483223,0.0708335756691109,0.635731606929736,24107,33,32,"decontX","Not significant",1.14976083452282
"Microglia","C16orf87",0.150133615595631,5.36938984596368,3.37057652706816,0.0708612358280085,0.635731606929736,24107,33,32,"decontX","Not significant",1.14959127779166
"Microglia","AC021752.1",-0.274830164705434,3.76234889267559,3.36189866289227,0.0709883515687526,0.636338632194606,24107,33,32,"decontX","Not significant",1.14881290852659
"Microglia","RTN4IP1",-0.199155779987917,4.72110437174986,3.36487787403462,0.07109136802752,0.636681195836566,24107,33,32,"decontX","Not significant",1.14818312846291
"Microglia","ARHGAP10",0.482975560363997,3.88020854318196,3.35813805688167,0.0711455395889501,0.636681195836566,24107,33,32,"decontX","Not significant",1.14785232246133
"Microglia","NIPSNAP3A",0.198356236455527,4.57132224271512,3.36112333094826,0.071245097948585,0.637039501540271,24107,33,32,"decontX","Not significant",1.14724501212112
"Microglia","RIOK1",0.191508286866634,5.05908531926851,3.35961459598207,0.0713154690919316,0.637136448823826,24107,33,32,"decontX","Not significant",1.14681625678776
"Microglia","AC093827.5",-0.290971078433484,3.65061208984332,3.34741526925986,0.0715293067556932,0.638211453606438,24107,33,32,"decontX","Not significant",1.14551598400962
"Microglia","MRPS27",0.185373822100287,6.49645419746213,3.35311447617016,0.0715550541276021,0.638211453606438,24107,33,32,"decontX","Not significant",1.14535968542331
"Microglia","ACVR2A",-0.171544080021486,6.26466650113582,3.35146597745463,0.0716252154971538,0.63830531346048,24107,33,32,"decontX","Not significant",1.14493405837068
"Microglia","MICAL2",0.286424799747501,5.68310024859762,3.3491910497721,0.0717322865961024,0.638727673409388,24107,33,32,"decontX","Not significant",1.14428532502345
"Microglia","ALAS1",0.3209665105746,4.16724554806979,3.34336396104658,0.0719016466950447,0.639703511701632,24107,33,32,"decontX","Not significant",1.14326116326966
"Microglia","HDAC5",-0.240947703807463,5.36226548976308,3.34187776843867,0.0720352028349249,0.640359448456978,24107,33,32,"decontX","Not significant",1.14245521661445
"Microglia","ZFYVE28",-0.247666706539589,5.01398773910198,3.3383884199173,0.0721849994946429,0.641158547378558,24107,33,32,"decontX","Not significant",1.14155304223018
"Microglia","NPTXR",-0.494220768680489,5.10343262181972,3.33416693214485,0.0723585703077835,0.641587885345847,24107,33,32,"decontX","Not significant",1.14051002270739
"Microglia","TMEM220-AS1",-0.362212977780727,3.73040221856213,3.32723970126296,0.072406474572813,0.641587885345847,24107,33,32,"decontX","Not significant",1.14022259753872
"Microglia","AEN",0.246095675762637,4.15340986325238,3.3279063211229,0.0725561441879835,0.641587885345847,24107,33,32,"decontX","Not significant",1.13932580481202
