ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Description_clean
GO_Biological_Process_2023::Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),GO_Biological_Process_2023::Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),1/49,10/1677,0.1,3.422448979591837,1.3325842804438226,0.2572181676882953,0.4488508264839576,0.41530297571815344,DMD,1,Regulation of Sodium Ion Transmembrane Transporter Activity
GO_Biological_Process_2023::Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),GO_Biological_Process_2023::Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),1/49,10/1677,0.1,3.422448979591837,1.3325842804438226,0.2572181676882953,0.4488508264839576,0.41530297571815344,GPER1,1,Regulation of Vascular Associated Smooth Muscle Cell Proliferation
GO_Biological_Process_2023::Water-Soluble Vitamin Metabolic Process (GO:0006767),GO_Biological_Process_2023::Water-Soluble Vitamin Metabolic Process (GO:0006767),1/49,10/1677,0.1,3.422448979591837,1.3325842804438226,0.2572181676882953,0.4488508264839576,0.41530297571815344,SLC19A1,1,Water-Soluble Vitamin Metabolic Process
GO_Biological_Process_2023::External Encapsulating Structure Organization (GO:0045229),GO_Biological_Process_2023::External Encapsulating Structure Organization (GO:0045229),2/49,35/1677,0.05714285714285714,1.9556851311953352,0.9909919390698617,0.2726358222620584,0.44935512886395934,0.4157695857068598,COL4A3/COL5A3,2,External Encapsulating Structure Organization
GO_Biological_Process_2023::Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),GO_Biological_Process_2023::Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,COL4A3,1,Activation of Cysteine-Type Endopeptidase Activity Involved in Apoptotic Process
GO_Biological_Process_2023::Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),GO_Biological_Process_2023::Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,CDH6,1,Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules
GO_Biological_Process_2023::Cardiac Conduction (GO:0061337),GO_Biological_Process_2023::Cardiac Conduction (GO:0061337),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,CACNA1C,1,Cardiac Conduction
GO_Biological_Process_2023::Cardiac Muscle Tissue Development (GO:0048738),GO_Biological_Process_2023::Cardiac Muscle Tissue Development (GO:0048738),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,TBX2,1,Cardiac Muscle Tissue Development
GO_Biological_Process_2023::Cellular Response To Starvation (GO:0009267),GO_Biological_Process_2023::Cellular Response To Starvation (GO:0009267),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,RNF152,1,Cellular Response to Starvation
GO_Biological_Process_2023::Myofibril Assembly (GO:0030239),GO_Biological_Process_2023::Myofibril Assembly (GO:0030239),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,PDGFRB,1,Myofibril Assembly
GO_Biological_Process_2023::Positive Regulation Of Calcium Ion Transport (GO:0051928),GO_Biological_Process_2023::Positive Regulation Of Calcium Ion Transport (GO:0051928),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,PDGFRB,1,Positive Regulation of Calcium Ion Transport
GO_Biological_Process_2023::Positive Regulation Of DNA Metabolic Process (GO:0051054),GO_Biological_Process_2023::Positive Regulation Of DNA Metabolic Process (GO:0051054),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,PDGFRB,1,Positive Regulation of Dna Metabolic Process
GO_Biological_Process_2023::Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),GO_Biological_Process_2023::Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,PLCE1,1,Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly
GO_Biological_Process_2023::Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),GO_Biological_Process_2023::Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,GPER1,1,Positive Regulation of Protein Localization to Plasma Membrane
GO_Biological_Process_2023::Positive Regulation Of Protein Secretion (GO:0050714),GO_Biological_Process_2023::Positive Regulation Of Protein Secretion (GO:0050714),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,GPER1,1,Positive Regulation of Protein Secretion
GO_Biological_Process_2023::Regulation Of Actin Filament Polymerization (GO:0030833),GO_Biological_Process_2023::Regulation Of Actin Filament Polymerization (GO:0030833),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,DAAM2,1,Regulation of Actin Filament Polymerization
GO_Biological_Process_2023::Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),GO_Biological_Process_2023::Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,CACNA1C,1,Regulation of Heart Rate by Cardiac Conduction
GO_Biological_Process_2023::Regulation Of Insulin Secretion (GO:0050796),GO_Biological_Process_2023::Regulation Of Insulin Secretion (GO:0050796),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,GPER1,1,Regulation of Insulin Secretion
GO_Biological_Process_2023::Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),GO_Biological_Process_2023::Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,DAAM2,1,Regulation of Plasma Membrane Bounded Cell Projection Assembly
GO_Biological_Process_2023::Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),GO_Biological_Process_2023::Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,PDGFRB,1,Regulation of Reactive Oxygen Species Metabolic Process
GO_Biological_Process_2023::Regulation Of Secretion By Cell (GO:1903530),GO_Biological_Process_2023::Regulation Of Secretion By Cell (GO:1903530),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,RHBDF2,1,Regulation of Secretion by Cell
GO_Biological_Process_2023::Regulation Of Smooth Muscle Cell Migration (GO:0014910),GO_Biological_Process_2023::Regulation Of Smooth Muscle Cell Migration (GO:0014910),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,PDGFRB,1,Regulation of Smooth Muscle Cell Migration
GO_Biological_Process_2023::Transition Metal Ion Transport (GO:0000041),GO_Biological_Process_2023::Transition Metal Ion Transport (GO:0000041),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,SLC30A10,1,Transition Metal Ion Transport
GO_Biological_Process_2023::Visual Perception (GO:0007601),GO_Biological_Process_2023::Visual Perception (GO:0007601),1/49,11/1677,0.09090909090909091,3.111317254174397,1.2184850016063082,0.2790515868744222,0.44935512886395934,0.4157695857068598,GRM8,1,Visual Perception
GO_Biological_Process_2023::Extracellular Structure Organization (GO:0043062),GO_Biological_Process_2023::Extracellular Structure Organization (GO:0043062),2/49,36/1677,0.05555555555555555,1.9013605442176869,0.94820742172296,0.28365596831326056,0.4550963887223741,0.42108173433817364,COL4A3/COL5A3,2,Extracellular Structure Organization
GO_Biological_Process_2023::Circulatory System Development (GO:0072359),GO_Biological_Process_2023::Circulatory System Development (GO:0072359),2/49,37/1677,0.05405405405405406,1.8499724214009932,0.9067584669014976,0.2946663289122361,0.45983254182259353,0.42546389954746094,PLCE1/CACNA1C,2,Circulatory System Development
GO_Biological_Process_2023::Negative Regulation Of Intracellular Signal Transduction (GO:1902532),GO_Biological_Process_2023::Negative Regulation Of Intracellular Signal Transduction (GO:1902532),2/49,37/1677,0.05405405405405406,1.8499724214009932,0.9067584669014976,0.2946663289122361,0.45983254182259353,0.42546389954746094,PDE3A/GPER1,2,Negative Regulation of Intracellular Signal Transduction
GO_Biological_Process_2023::Positive Regulation Of Cell Motility (GO:2000147),GO_Biological_Process_2023::Positive Regulation Of Cell Motility (GO:2000147),3/49,65/1677,0.046153846153846156,1.579591836734694,0.8266168741123943,0.2948974792111117,0.45983254182259353,0.42546389954746094,PDGFRB/DAAM2/GPER1,3,Positive Regulation of Cell Motility
GO_Biological_Process_2023::Adherens Junction Organization (GO:0034332),GO_Biological_Process_2023::Adherens Junction Organization (GO:0034332),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,CDH6,1,Adherens Junction Organization
GO_Biological_Process_2023::Blood Vessel Diameter Maintenance (GO:0097746),GO_Biological_Process_2023::Blood Vessel Diameter Maintenance (GO:0097746),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,GPER1,1,Blood Vessel Diameter Maintenance
GO_Biological_Process_2023::Eye Development (GO:0001654),GO_Biological_Process_2023::Eye Development (GO:0001654),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,CACNA1C,1,Eye Development
GO_Biological_Process_2023::Negative Regulation Of Cell Cycle (GO:0045786),GO_Biological_Process_2023::Negative Regulation Of Cell Cycle (GO:0045786),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,GPER1,1,Negative Regulation of Cell Cycle
GO_Biological_Process_2023::Phosphatidylinositol Biosynthetic Process (GO:0006661),GO_Biological_Process_2023::Phosphatidylinositol Biosynthetic Process (GO:0006661),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,INPP4B,1,Phosphatidylinositol Biosynthetic Process
GO_Biological_Process_2023::Positive Regulation Of DNA Biosynthetic Process (GO:2000573),GO_Biological_Process_2023::Positive Regulation Of DNA Biosynthetic Process (GO:2000573),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,PDGFRB,1,Positive Regulation of Dna Biosynthetic Process
GO_Biological_Process_2023::Positive Regulation Of Nervous System Development (GO:0051962),GO_Biological_Process_2023::Positive Regulation Of Nervous System Development (GO:0051962),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,GPER1,1,Positive Regulation of Nervous System Development
GO_Biological_Process_2023::Protein Polyubiquitination (GO:0000209),GO_Biological_Process_2023::Protein Polyubiquitination (GO:0000209),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,RNF152,1,Protein Polyubiquitination
GO_Biological_Process_2023::Response To Metal Ion (GO:0010038),GO_Biological_Process_2023::Response To Metal Ion (GO:0010038),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,TRPC3,1,Response to Metal Ion
GO_Biological_Process_2023::Vitamin Transport (GO:0051180),GO_Biological_Process_2023::Vitamin Transport (GO:0051180),1/49,12/1677,0.08333333333333333,2.8520408163265305,1.1167138555931744,0.300255951966351,0.45983254182259353,0.42546389954746094,SLC19A1,1,Vitamin Transport
GO_Biological_Process_2023::Metal Ion Transport (GO:0030001),GO_Biological_Process_2023::Metal Ion Transport (GO:0030001),2/49,38/1677,0.05263157894736842,1.8012889366272824,0.8665613499727544,0.3056582270163051,0.46380155373075804,0.429136260962129,TRPC3/ATP1A2,2,Metal Ion Transport
GO_Biological_Process_2023::Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),GO_Biological_Process_2023::Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,CNTN4,1,Cell Morphogenesis Involved in Neuron Differentiation
GO_Biological_Process_2023::Import Into Cell (GO:0098657),GO_Biological_Process_2023::Import Into Cell (GO:0098657),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,SLC19A1,1,Import into Cell
GO_Biological_Process_2023::Maintenance Of Blood-Brain Barrier (GO:0035633),GO_Biological_Process_2023::Maintenance Of Blood-Brain Barrier (GO:0035633),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,DMD,1,Maintenance of Blood-Brain Barrier
GO_Biological_Process_2023::Monoatomic Cation Homeostasis (GO:0055080),GO_Biological_Process_2023::Monoatomic Cation Homeostasis (GO:0055080),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,SLC12A7,1,Monoatomic Cation Homeostasis
GO_Biological_Process_2023::Negative Regulation Of Developmental Process (GO:0051093),GO_Biological_Process_2023::Negative Regulation Of Developmental Process (GO:0051093),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,TBX2,1,Negative Regulation of Developmental Process
GO_Biological_Process_2023::Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),GO_Biological_Process_2023::Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,COL4A3,1,Negative Regulation of Endothelial Cell Proliferation
GO_Biological_Process_2023::Negative Regulation Of Protein Modification Process (GO:0031400),GO_Biological_Process_2023::Negative Regulation Of Protein Modification Process (GO:0031400),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,DMD,1,Negative Regulation of Protein Modification Process
GO_Biological_Process_2023::Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),GO_Biological_Process_2023::Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,GPER1,1,Negative Regulation of Smooth Muscle Cell Proliferation
GO_Biological_Process_2023::Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),GO_Biological_Process_2023::Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,GPER1,1,Positive Regulation of Apoptotic Signaling Pathway
GO_Biological_Process_2023::Positive Regulation Of Cellular Catabolic Process (GO:0031331),GO_Biological_Process_2023::Positive Regulation Of Cellular Catabolic Process (GO:0031331),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,RNF152,1,Positive Regulation of Cellular Catabolic Process
GO_Biological_Process_2023::Positive Regulation Of Cellular Metabolic Process (GO:0031325),GO_Biological_Process_2023::Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,PDGFRB,1,Positive Regulation of Cellular Metabolic Process
GO_Biological_Process_2023::Purine Ribonucleotide Metabolic Process (GO:0009150),GO_Biological_Process_2023::Purine Ribonucleotide Metabolic Process (GO:0009150),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,ATP1A2,1,Purine Ribonucleotide Metabolic Process
GO_Biological_Process_2023::Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),GO_Biological_Process_2023::Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,GPER1,1,Regulation of Extrinsic Apoptotic Signaling Pathway
GO_Biological_Process_2023::Regulation Of Neurogenesis (GO:0050767),GO_Biological_Process_2023::Regulation Of Neurogenesis (GO:0050767),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,GPER1,1,Regulation of Neurogenesis
GO_Biological_Process_2023::Regulation Of Protein Localization To Plasma Membrane (GO:1903076),GO_Biological_Process_2023::Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,GPER1,1,Regulation of Protein Localization to Plasma Membrane
GO_Biological_Process_2023::Sensory Perception Of Light Stimulus (GO:0050953),GO_Biological_Process_2023::Sensory Perception Of Light Stimulus (GO:0050953),1/49,13/1677,0.07692307692307693,2.63265306122449,1.0249360505108427,0.3208490200466203,0.46380155373075804,0.429136260962129,GRM8,1,Sensory Perception of Light Stimulus
GO_Biological_Process_2023::Heart Morphogenesis (GO:0003007),GO_Biological_Process_2023::Heart Morphogenesis (GO:0003007),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,TBX2,1,Heart Morphogenesis
GO_Biological_Process_2023::Negative Regulation Of Defense Response (GO:0031348),GO_Biological_Process_2023::Negative Regulation Of Defense Response (GO:0031348),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,GPER1,1,Negative Regulation of Defense Response
GO_Biological_Process_2023::Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),GO_Biological_Process_2023::Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,GPER1,1,Negative Regulation of Erk1 and Erk2 Cascade
GO_Biological_Process_2023::Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),GO_Biological_Process_2023::Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,GPER1,1,Positive Regulation of Cysteine-Type Endopeptidase Activity
GO_Biological_Process_2023::Positive Regulation Of Endocytosis (GO:0045807),GO_Biological_Process_2023::Positive Regulation Of Endocytosis (GO:0045807),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,SGIP1,1,Positive Regulation of Endocytosis
GO_Biological_Process_2023::Protein-Containing Complex Organization (GO:0043933),GO_Biological_Process_2023::Protein-Containing Complex Organization (GO:0043933),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,DMD,1,Protein-Containing Complex Organization
GO_Biological_Process_2023::Response To Calcium Ion (GO:0051592),GO_Biological_Process_2023::Response To Calcium Ion (GO:0051592),1/49,14/1677,0.07142857142857142,2.444606413994169,0.9414023517382344,0.34084805731688217,0.4815853196928851,0.4455908389371805,TRPC3,1,Response to Calcium Ion
GO_Biological_Process_2023::Cellular Response To Oxygen-Containing Compound (GO:1901701),GO_Biological_Process_2023::Cellular Response To Oxygen-Containing Compound (GO:1901701),3/49,71/1677,0.04225352112676056,1.4461052026444379,0.6661952609206597,0.3440045394097957,0.48448227736813665,0.4482712732197372,GUCY1B1/PDE3A/GPER1,3,Cellular Response to Oxygen-Containing Compound
GO_Biological_Process_2023::Positive Regulation Of Cell Migration (GO:0030335),GO_Biological_Process_2023::Positive Regulation Of Cell Migration (GO:0030335),3/49,72/1677,0.041666666666666664,1.4260204081632653,0.640865630171977,0.35219632596803574,0.487181283397973,0.45076855108920844,PDGFRB/DAAM2/GPER1,3,Positive Regulation of Cell Migration
GO_Biological_Process_2023::Negative Regulation Of Cellular Process (GO:0048523),GO_Biological_Process_2023::Negative Regulation Of Cellular Process (GO:0048523),4/49,103/1677,0.038834951456310676,1.3291063998414898,0.5979438768807888,0.35470572809079814,0.487181283397973,0.45076855108920844,CLMN/COL4A3/TXNIP/GPER1,4,Negative Regulation of Cellular Process
GO_Biological_Process_2023::Actomyosin Structure Organization (GO:0031032),GO_Biological_Process_2023::Actomyosin Structure Organization (GO:0031032),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,FRMD3,1,Actomyosin Structure Organization
GO_Biological_Process_2023::Axon Development (GO:0061564),GO_Biological_Process_2023::Axon Development (GO:0061564),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,CNTN4,1,Axon Development
GO_Biological_Process_2023::Cell Chemotaxis (GO:0060326),GO_Biological_Process_2023::Cell Chemotaxis (GO:0060326),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,PDGFRB,1,Cell Chemotaxis
GO_Biological_Process_2023::Gene Expression (GO:0010467),GO_Biological_Process_2023::Gene Expression (GO:0010467),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,ADARB2,1,Gene Expression
GO_Biological_Process_2023::Monoatomic Ion Transport (GO:0006811),GO_Biological_Process_2023::Monoatomic Ion Transport (GO:0006811),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,SLC12A7,1,Monoatomic Ion Transport
GO_Biological_Process_2023::Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),GO_Biological_Process_2023::Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,DMD,1,Positive Regulation of Ion Transmembrane Transporter Activity
GO_Biological_Process_2023::Positive Regulation Of Secretion By Cell (GO:1903532),GO_Biological_Process_2023::Positive Regulation Of Secretion By Cell (GO:1903532),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,GPER1,1,Positive Regulation of Secretion by Cell
GO_Biological_Process_2023::Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),GO_Biological_Process_2023::Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,PDGFRB,1,Positive Regulation of Smooth Muscle Cell Proliferation
GO_Biological_Process_2023::Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),GO_Biological_Process_2023::Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,GPER1,1,Regulation of Endothelial Cell Apoptotic Process
GO_Biological_Process_2023::Regulation Of Neuron Differentiation (GO:0045664),GO_Biological_Process_2023::Regulation Of Neuron Differentiation (GO:0045664),1/49,15/1677,0.06666666666666667,2.2816326530612243,0.8647718228182887,0.3602698523809066,0.487181283397973,0.45076855108920844,CNTN4,1,Regulation of Neuron Differentiation
GO_Biological_Process_2023::Negative Regulation Of Cell Population Proliferation (GO:0008285),GO_Biological_Process_2023::Negative Regulation Of Cell Population Proliferation (GO:0008285),3/49,73/1677,0.0410958904109589,1.4064858820240425,0.6159033429785506,0.3603806753902814,0.487181283397973,0.45076855108920844,CLMN/COL4A3/GPER1,3,Negative Regulation of Cell Population Proliferation
GO_Biological_Process_2023::Nitrogen Compound Transport (GO:0071705),GO_Biological_Process_2023::Nitrogen Compound Transport (GO:0071705),2/49,44/1677,0.045454545454545456,1.5556586270871986,0.647812247202576,0.37079582744042616,0.49971868436586664,0.46236888603907395,SLC6A12/TXNIP,2,Nitrogen Compound Transport
GO_Biological_Process_2023::Embryonic Organ Development (GO:0048568),GO_Biological_Process_2023::Embryonic Organ Development (GO:0048568),1/49,16/1677,0.0625,2.139030612244898,0.7939961894994634,0.37913072917593404,0.501689605374801,0.464192497162457,TBX2,1,Embryonic Organ Development
GO_Biological_Process_2023::Negative Chemotaxis (GO:0050919),GO_Biological_Process_2023::Negative Chemotaxis (GO:0050919),1/49,16/1677,0.0625,2.139030612244898,0.7939961894994634,0.37913072917593404,0.501689605374801,0.464192497162457,UNC5C,1,Negative Chemotaxis
GO_Biological_Process_2023::Positive Regulation Of Chemotaxis (GO:0050921),GO_Biological_Process_2023::Positive Regulation Of Chemotaxis (GO:0050921),1/49,16/1677,0.0625,2.139030612244898,0.7939961894994634,0.37913072917593404,0.501689605374801,0.464192497162457,PDGFRB,1,Positive Regulation of Chemotaxis
GO_Biological_Process_2023::Regulation Of Cellular Component Organization (GO:0051128),GO_Biological_Process_2023::Regulation Of Cellular Component Organization (GO:0051128),1/49,16/1677,0.0625,2.139030612244898,0.7939961894994634,0.37913072917593404,0.501689605374801,0.464192497162457,PLCE1,1,Regulation of Cellular Component Organization
GO_Biological_Process_2023::Regulation Of Fat Cell Differentiation (GO:0045598),GO_Biological_Process_2023::Regulation Of Fat Cell Differentiation (GO:0045598),1/49,16/1677,0.0625,2.139030612244898,0.7939961894994634,0.37913072917593404,0.501689605374801,0.464192497162457,GPER1,1,Regulation of Fat Cell Differentiation
GO_Biological_Process_2023::Response To Tumor Necrosis Factor (GO:0034612),GO_Biological_Process_2023::Response To Tumor Necrosis Factor (GO:0034612),1/49,16/1677,0.0625,2.139030612244898,0.7939961894994634,0.37913072917593404,0.501689605374801,0.464192497162457,GPER1,1,Response to Tumor Necrosis Factor
GO_Biological_Process_2023::Regulation Of MAPK Cascade (GO:0043408),GO_Biological_Process_2023::Regulation Of MAPK Cascade (GO:0043408),2/49,45/1677,0.044444444444444446,1.5210884353741496,0.6145616579441179,0.381454612265152,0.5032443378678813,0.465631026385807,PLCE1/GPER1,2,Regulation of Mapk Cascade
GO_Biological_Process_2023::Negative Regulation Of Cell Differentiation (GO:0045596),GO_Biological_Process_2023::Negative Regulation Of Cell Differentiation (GO:0045596),2/49,46/1677,0.043478260869565216,1.4880212954747116,0.5821012818556455,0.39204170322470466,0.5120046855527202,0.4737366112420025,CNTN4/GPER1,2,Negative Regulation of Cell Differentiation
