"UMAP_1","UMAP_2","subtype","group"
-13.0967826053003,-1.34211773730994,"Pericyte","CN"
-12.2838792010644,-0.250674735085974,"Pericyte","CN"
14.2440834835669,-8.80486793376685,"Venous","CN"
-12.1671542331079,-1.9096083150077,"Pericyte","CN"
1.18224390303102,-6.02312393047095,"Pericyte","CN"
0.716948707451495,-7.01585788585425,"Pericyte","CN"
13.2375002697608,-5.33489770747901,"Venous","CN"
4.81883390699831,13.5194938673806,"SMC","CN"
13.326109011521,-5.38840026714087,"Venous","CN"
13.4966393307349,-7.44046993114234,"Venous","CN"
0.929780323853167,-7.90612239696265,"Pericyte","CN"
-11.3032960101465,0.43622707269906,"Pericyte","CN"
13.5450220898291,-6.27592248775245,"Venous","CN"
1.35716708456484,-4.12276334621192,"Pericyte","CN"
-12.0662144824365,0.274787862522592,"Pericyte","CN"
-11.9747504397729,0.425138343794336,"Pericyte","CN"
1.18990333830324,-7.09964580394507,"Pericyte","CN"
-9.34567062104735,2.16919415138482,"Capillary","CN"
-7.40394822801146,6.47880678318261,"Capillary","CN"
-7.74472228730711,7.96416502140283,"Capillary","CN"
-7.47388068879637,5.05623130939721,"Capillary","CN"
13.6678114727637,-7.40970535136939,"Venous","CN"
-7.46563903535399,2.67869155548333,"Capillary","CN"
-6.49087897981199,5.47420482776879,"Capillary","CN"
1.76375230108705,-6.34675378658057,"Pericyte","CN"
-7.06159631455931,-13.7296945557761,"Pericyte","CN"
-7.02623454774412,5.30808572910546,"Capillary","CN"
-12.0872620745996,-1.70956940509559,"Pericyte","CN"
-8.17152206147703,5.57136039875268,"Capillary","CN"
13.7767468289038,-7.41082019664527,"Venous","CN"
12.7014351681372,-7.80532474376441,"Venous","CN"
1.84436519895998,-7.33151359416724,"Pericyte","CN"
13.8031540707251,-7.92469901897193,"Venous","CN"
-10.6790494128564,2.09044520996331,"Capillary","CN"
-7.72764531816038,8.64516763828515,"Capillary","CN"
-7.85904685700926,7.26492672107934,"Capillary","CN"
-7.20760480607542,8.31074171207665,"Capillary","CN"
0.679108937134417,-7.32908077098609,"Pericyte","CN"
-10.1142234011987,3.43725638530969,"Capillary","CN"
-9.21561519349608,3.15054254673242,"Capillary","CN"
-9.95573894227537,3.9286132349801,"Capillary","CN"
14.9010897472998,-6.36061115123511,"Venous","CN"
-8.88872424806151,2.62597565792321,"Capillary","CN"
4.78324802671877,13.5671813978982,"SMC","CN"
-11.3212126895288,-0.243266235368261,"Pericyte","CN"
14.226367075791,-7.27095384456397,"Venous","CN"
14.1915627316138,-5.87564105846168,"Venous","CN"
-12.7743033572534,-1.70124192096473,"Pericyte","CN"
-12.5184420749048,-0.20152379132987,"Pericyte","CN"
-12.1830443545679,-0.0836804018187619,"Pericyte","CN"
4.26342352186647,10.0128086104226,"SMC","CN"
-8.53064481462034,4.8677948012185,"Capillary","CN"
13.2883730724951,-4.90452165462256,"Venous","CN"
-9.6344803973535,3.00517158649682,"Capillary","CN"
-6.8598951503137,5.93852214954614,"Capillary","CN"
1.44587119375673,-6.79338521816016,"Pericyte","CN"
-7.92279617036375,6.44399004123925,"Capillary","CN"
1.22069009100405,-8.39579410411597,"Pericyte","CN"
14.8531990841529,-7.52329749919654,"Venous","CN"
0.808365066399249,-6.55111999370337,"Pericyte","CN"
1.72168381964174,-7.06614131786109,"Pericyte","CN"
2.2677961186072,-6.15754051067115,"Pericyte","CN"
-6.98027412141356,6.15891914509057,"Capillary","CN"
2.30670889173952,-7.01829976894141,"Pericyte","CN"
-6.65563098634276,5.73592357776879,"Capillary","CN"
-7.29463760102781,2.52980463646173,"Capillary","CN"
-6.43917791093382,5.7925208105874,"Capillary","CN"
0.836480100502643,-7.18621177531959,"Pericyte","CN"
14.5679236248633,-7.16465253688575,"Venous","CN"
0.531540353645953,-8.09243793346168,"Pericyte","CN"
1.59902795111147,-5.57715625621558,"Pericyte","CN"
-9.05988303864988,3.45223884723901,"Capillary","CN"
14.7741881207129,-5.88439769603492,"Venous","CN"
13.2928429440161,-9.0185749039817,"Venous","CN"
-9.12862483705076,3.35292248867272,"Capillary","CN"
1.62736113821474,-8.31248779155494,"Pericyte","CN"
-12.5725802584985,-1.69717640735389,"Pericyte","CN"
0.519255121102008,-8.30441875316382,"Pericyte","CN"
-6.87659064973387,4.86114101551293,"Capillary","CN"
2.19476016317812,-7.45376796581031,"Pericyte","CN"
13.4460926846167,-7.52397270061255,"Venous","CN"
0.240727026810321,-6.57198066570044,"Pericyte","CN"
13.6033659771582,-4.53837127544166,"Venous","CN"
-7.69380704606566,8.61126213215112,"Capillary","CN"
1.90089782034365,-7.54876251079322,"Pericyte","CN"
0.566694338669452,-6.72044534541846,"Pericyte","CN"
1.22243793760744,-7.98813552715064,"Pericyte","CN"
-8.01410619462523,5.93540172718286,"Capillary","CN"
1.20449240957704,-4.34127302028419,"Pericyte","CN"
-7.10139600480589,7.52002411030053,"Capillary","CN"
1.91063054357973,-7.50084323741675,"Pericyte","CN"
-8.34328071321043,3.88542299412011,"Capillary","CN"
-12.2132271930078,-1.53468413211585,"Pericyte","CN"
-6.90390388215574,-13.7753793702293,"Pericyte","CN"
-12.615707318435,0.0779521956276797,"Pericyte","CN"
-0.140974323401776,-8.28793735362769,"Pericyte","CN"
1.76740606581179,-5.3019730553794,"Pericyte","CN"
-8.31275788987669,5.04411010883569,"Capillary","CN"
13.9753781155249,-6.18158025600196,"Venous","CN"
4.21688516890016,9.8041790022683,"SMC","CN"
-8.58727304185423,2.45258360050439,"Capillary","CN"
4.19727190290895,9.61629181049584,"SMC","CN"
1.60779579435793,-6.73556871272803,"Pericyte","CN"
-9.65792457307371,2.34027998588799,"Capillary","CN"
14.3085680798194,-7.78839416362525,"Venous","CN"
-6.05942956651243,-13.4179603562522,"Pericyte","CN"
-11.9095524951318,0.495672140939226,"Pericyte","CN"
-12.4035824939111,-1.81925124980689,"Pericyte","CN"
13.4657221630713,-9.02459449626685,"Venous","CN"
1.44303139006105,-4.27052087642432,"Pericyte","CN"
-7.32010261262449,4.99564342640161,"Capillary","CN"
14.0335446194312,-4.72266073085547,"Venous","CN"
-6.84086410249266,-13.6837665543723,"Pericyte","CN"
-11.258797566543,0.0359752669167422,"Pericyte","CN"
-12.7619265719751,-0.638066838758001,"Pericyte","CN"
-11.548273007522,-0.484668205754767,"Pericyte","CN"
-10.4053677722314,0.776166435999861,"Pericyte","CN"
-11.0929021045068,-0.755457590596685,"Pericyte","CN"
13.293656428208,-6.14235801555396,"Venous","CN"
-9.86819831574949,3.10021715305566,"Capillary","CN"
-7.36610643113646,7.8878086104226,"Capillary","CN"
13.2022782162329,-7.69134826518775,"Venous","CN"
-10.7534979983667,0.808281247241487,"Capillary","CN"
0.931678970207843,-7.25413818217994,"Pericyte","CN"
-5.70993987763914,3.43946700237512,"Venous","CN"
-10.2327603503564,0.364417602045526,"Pericyte","CN"
-12.5347537204126,-0.311376880185614,"Pericyte","CN"
2.05252798353639,-7.66476936198951,"Pericyte","CN"
-0.795978288302747,-7.86164302684546,"Pericyte","CN"
-12.0444811984399,0.597012196404924,"Pericyte","CN"
4.65507849012819,10.4892347349954,"SMC","CN"
-6.84761468614134,5.20881490848779,"Capillary","CN"
-7.22331706727537,6.04954843662499,"Capillary","CN"
2.04804189955202,-7.85100002147437,"Pericyte","CN"
2.02938254629579,-6.2707492814231,"Pericyte","CN"
14.910470087876,-7.28011340953589,"Venous","CN"
-7.08806888307127,5.64923029087304,"Capillary","CN"
-12.2001399203638,0.34332244537591,"Pericyte","CN"
-11.9758814975122,-0.690524648206244,"Pericyte","CN"
13.6263800457617,-6.90576238490821,"Venous","CN"
-7.04623023713621,5.50493173740624,"Capillary","CN"
1.38542111669985,-7.13080139018775,"Pericyte","CN"
