rank,score,metric_display,hit,running_es
333,4.662407357735578e-8,0.799663574235914,FALSE,0.799801685881526
334,4.616029674067817e-8,0.7972886342351008,FALSE,0.7992778514132179
335,4.586846870280807e-8,0.7957819589270805,FALSE,0.79875401694491
336,4.5848560754517866e-8,0.7956788274289128,FALSE,0.7982301824766019
337,4.5815713412169954e-8,0.7955085665198869,FALSE,0.797706348008294
338,4.5077033000711324e-8,0.7916471049773819,FALSE,0.7971825135399859
339,4.4861401101246853e-8,0.7905079486809989,FALSE,0.7966586790716779
340,4.4802998363483226e-8,0.7901984719365611,FALSE,0.7961348446033699
341,4.4542078844237515e-8,0.7888109112966858,FALSE,0.7956110101350619
342,4.42403065103396e-8,0.7871959241093919,FALSE,0.7950871756667539
343,4.3673350539455e-8,0.7841317474218462,FALSE,0.7945633411984458
344,4.358006295294853e-8,0.7836237559835483,FALSE,0.7940395067301378
345,4.3539088184730744e-8,0.7834002867710164,FALSE,0.7935156722618298
346,4.3132699676188625e-8,0.7811724588505529,FALSE,0.7929918377935218
347,4.310536081928583e-8,0.7810218341550735,FALSE,0.7924680033252138
348,4.2980634706814275e-8,0.7803334355523817,FALSE,0.7919441688569058
349,4.265277016260157e-8,0.7785142870223174,FALSE,0.7914203343885977
350,4.2489676613183305e-8,0.7776041516673581,FALSE,0.7908964999202898
351,4.2021399199137705e-8,0.7749714065132449,FALSE,0.7903726654519817
352,4.1928279010815495e-8,0.7744443711166993,FALSE,0.7898488309836738
353,4.184163273751977e-8,0.7739529240114295,FALSE,0.7893249965153657
354,4.1750130758891084e-8,0.7734328298630974,FALSE,0.7888011620470576
355,4.1717668096464906e-8,0.7732480392131877,FALSE,0.7882773275787497
356,4.1618303963692065e-8,0.7726815232616938,FALSE,0.7877534931104416
357,4.159085218355614e-8,0.7725247708590968,FALSE,0.7872296586421337
358,4.1508289198241655e-8,0.7720527036978085,FALSE,0.7867058241738256
359,4.135819759130467e-8,0.7711921207200174,FALSE,0.7861819897055176
360,4.0998042984450664e-8,0.7691142906574345,FALSE,0.7856581552372096
