receiver_context,target_clean,max_regulatory_potential,sum_regulatory_potential,n_supporting_top_ligands,best_ligand,supporting_ligands_top5,logFC,PValue,FDR,direction,neglog10P,upstream_evidence_score,upstream_priority_tier,upstream_sources,celloracle_rank_in_lineage,celloracle_perturbation_score,celloracle_log2FC_AD_vs_CN,abs_logFC,display_class
Microglia,ABHD3,0.05282649847530082,0.10745302058308343,20,FGF2,FGF2:0.0528;SDC2:0.0042;CSF1:0.0042;SEMA3C:0.0034;BGN:0.0033,0.296896538294093,0.0488003325563997,0.598142769430457,AD-enriched_nominal,1.31157721842931,NA,NA,NA,NA,NA,NA,0.296896538294093,NicheNet target
Microglia,MPHOSPH6,0.05281589078324454,0.10213405259687959,20,FGF2,FGF2:0.0528;SDC2:0.0039;CSF1:0.0037;PSEN1:0.0033;LGALS3BP:0.0029,0.322135413792971,0.0329100254950597,0.549260951873866,AD-enriched_nominal,1.48267178126201,NA,NA,NA,NA,NA,NA,0.322135413792971,NicheNet target
Microglia,BAX,0.045108209138476754,0.23991855622622882,20,PSEN1,PSEN1:0.0451;MFGE8:0.0426;FGF2:0.0135;CSF1:0.0128;SDC2:0.0119,0.288366460629513,0.0159784664425442,0.476426493080668,AD-enriched_nominal,1.7964649050909,NA,NA,NA,NA,NA,NA,0.288366460629513,NicheNet target
Microglia,CASP3,0.038479146002276705,0.14124463919141197,20,MFGE8,MFGE8:0.0385;FGF2:0.0085;PSEN1:0.0082;CSF1:0.0079;SDC2:0.0068,0.244343163844116,0.024685411889308,0.522350221139034,AD-enriched_nominal,1.60755962194815,NA,NA,NA,NA,NA,NA,0.244343163844116,NicheNet target
Microglia,ANXA5,0.038094289724627646,0.10738736278203719,20,LGALS1,LGALS1:0.0381;CSF1:0.0061;FGF2:0.006;SDC2:0.0054;PSEN1:0.0045,0.179845548541211,0.0481163847729303,0.598142769430457,AD-enriched_nominal,1.31770701084486,NA,NA,NA,NA,NA,NA,0.179845548541211,NicheNet target
Microglia,PTGER4,0.024845997166446494,0.14590261612706013,20,FBN1,FBN1:0.0248;FGF2:0.0113;SDC2:0.0106;CSF1:0.0087;PSEN1:0.0072,0.807019031464988,1.4161714558309e-4,0.074880069005869,AD-enriched_nominal,3.84888416344462,NA,NA,NA,NA,NA,NA,0.807019031464988,NicheNet target
Microglia,FRMD4B,0.024249611310897687,0.11165476580083152,20,PSEN1,PSEN1:0.0242;SDC2:0.0088;FGF2:0.0079;CSF1:0.0063;BGN:0.0048,0.338046380980985,0.00180912603056741,0.301205551648513,AD-enriched_nominal,2.74253117748876,NA,NA,NA,NA,NA,NA,0.338046380980985,NicheNet target
Microglia,SAP30,0.023762237026014984,0.09558511814837964,20,PSEN1,PSEN1:0.0238;FGF2:0.0065;CSF1:0.0054;SDC2:0.0048;SEMA3E:0.004,0.433002474556679,0.0255813937576045,0.522350221139034,AD-enriched_nominal,1.59207579743567,NA,NA,NA,NA,NA,NA,0.433002474556679,NicheNet target
Microglia,B4GALT5,0.023136904121641405,0.10539079076885599,20,LGALS3BP,LGALS3BP:0.0231;FGF2:0.0073;CSF1:0.0066;SDC2:0.0058;PSEN1:0.0053,0.436710824717129,0.0114685159270496,0.435274914777347,AD-enriched_nominal,1.9404927779482,NA,NA,NA,NA,NA,NA,0.436710824717129,NicheNet target
Microglia,PSTPIP1,0.02272286351871907,0.09350102209258922,20,FBN1,FBN1:0.0227;SDC2:0.0057;FGF2:0.0056;CSF1:0.0054;SEMA3C:0.0045,0.468557985310491,0.0177687104837026,0.488078791582984,AD-enriched_nominal,1.7503440888032,NA,NA,NA,NA,NA,NA,0.468557985310491,NicheNet target
Microglia,ARPC5,0.021919928506359074,0.09792817292886491,20,BGN,BGN:0.0219;FGF2:0.0067;CSF1:0.006;SDC2:0.0054;PSEN1:0.0046,0.20072750525322,0.0172843512332009,0.484278563478925,AD-enriched_nominal,1.76234691702575,NA,NA,NA,NA,NA,NA,0.20072750525322,NicheNet target
Microglia,CHPF2,0.021834736976913318,0.06939954837262172,20,FBN1,FBN1:0.0218;FGF2:0.0043;SDC2:0.0039;CSF1:0.0035;PSEN1:0.0027,0.271838772014816,0.0375341620969702,0.573897338462674,AD-enriched_nominal,1.42557327476826,NA,NA,NA,NA,NA,NA,0.271838772014816,NicheNet target
Microglia,MITF,0.01221691646492147,0.1364937416451666,20,FGF2,FGF2:0.0122;SDC2:0.0107;CSF1:0.0106;PSEN1:0.0082;SEMA3C:0.0076,0.258468646423873,0.0394457401197931,0.576150407017352,AD-enriched_nominal,1.40399989086673,NA,NA,NA,NA,NA,NA,0.258468646423873,NicheNet target
Microglia,ARID5B,0.011536140417187183,0.1371814875932491,20,FGF2,FGF2:0.0115;SDC2:0.0106;CSF1:0.0091;PSEN1:0.0081;SEMA3C:0.0076,0.711645450356857,1.4107065200979e-4,0.074880069005869,AD-enriched_nominal,3.85056332640084,NA,NA,NA,NA,NA,NA,0.711645450356857,NicheNet target
Microglia,BST2,0.011172812574598668,0.12302948211709093,20,FGF2,FGF2:0.0112;SDC2:0.0095;CSF1:0.0084;PSEN1:0.0071;LGALS1:0.0065,0.415174567392906,0.0253653481799797,0.522350221139034,AD-enriched_nominal,1.59575917191917,NA,NA,NA,NA,NA,NA,0.415174567392906,NicheNet target
Microglia,DPYD,0.010218200317814504,0.11610115532488448,20,FGF2,FGF2:0.0102;SDC2:0.0096;CSF1:0.008;SEMA3C:0.007;BGN:0.0061,1.04104560745274,7.05344641100673e-5,0.0629108641141709,AD-enriched_nominal,4.15159862888734,NA,NA,NA,NA,NA,NA,1.04104560745274,NicheNet target
Microglia,CORO1C,0.01016836945203243,0.12282705212477682,20,FGF2,FGF2:0.0102;CSF1:0.0088;SDC2:0.0087;PSEN1:0.0071;SEMA3C:0.0066,0.1521371449761,0.0429643273903613,0.582822808693329,AD-enriched_nominal,1.36689198272967,NA,NA,NA,NA,NA,NA,0.1521371449761,NicheNet target
Microglia,TNS3,0.010088335385792102,0.11941765847986541,20,FGF2,FGF2:0.0101;SDC2:0.0091;CSF1:0.0086;SEMA3C:0.0072;PSEN1:0.0064,0.223008182957505,0.0123252474023243,0.441194391127349,AD-enriched_nominal,1.9092043544535,NA,NA,NA,NA,NA,NA,0.223008182957505,NicheNet target
Microglia,STAT5A,0.009820511013181148,0.12599262151607232,20,FGF2,FGF2:0.0098;SDC2:0.0094;CSF1:0.0093;SEMA3C:0.0092;LGALS1:0.0064,0.187422585967653,0.0273719565944176,0.524277583712242,AD-enriched_nominal,1.56269415736562,NA,NA,NA,NA,NA,NA,0.187422585967653,NicheNet target
Microglia,RBM47,0.009500112107380427,0.11242306142316777,20,FGF2,FGF2:0.0095;SDC2:0.0087;CSF1:0.0082;PSEN1:0.0063;SEMA3C:0.0059,0.206637590062993,0.0387348176127261,0.576150407017352,AD-enriched_nominal,1.41189848461718,NA,NA,NA,NA,NA,NA,0.206637590062993,NicheNet target
Microglia,CRYAB,0.009450258094622946,0.11647634177304896,20,FGF2,FGF2:0.0095;CSF1:0.008;SDC2:0.0073;PSEN1:0.0071;MFGE8:0.0062,0.484964909600471,0.036544804290123,0.573774063140096,AD-enriched_nominal,1.43717435956869,NA,NA,NA,NA,NA,NA,0.484964909600471,NicheNet target
Microglia,ACSL1,0.009351713557089173,0.11326111399578669,20,FGF2,FGF2:0.0094;CSF1:0.0076;SEMA3C:0.0075;SDC2:0.0066;PSEN1:0.0063,0.825185359675906,0.00993163003503303,0.414506153267084,AD-enriched_nominal,2.00297946679934,NA,NA,NA,NA,NA,NA,0.825185359675906,NicheNet target
Microglia,RGS16,0.009272768838715079,0.11728104951005427,20,FGF2,FGF2:0.0093;CSF1:0.0083;SDC2:0.0075;SEMA3C:0.0071;PSEN1:0.007,0.722579863302048,0.0371864931239105,0.573774063140096,AD-enriched_nominal,1.4296147758961,NA,NA,NA,NA,NA,NA,0.722579863302048,NicheNet target
Microglia,PTPRG,0.009164694864501437,0.10707787133823601,20,SEMA3C,SEMA3C:0.0092;FGF2:0.0077;PSEN1:0.0069;CSF1:0.0069;SDC2:0.0061,2.34449514242984,1.8326639692434102e-9,1.96150024628123e-5,AD-enriched_FDR,8.73691715843205,5.287802299233504,Tier 2 multi-evidence,day2_subtype_DEGs_Astrocytes;day2_subtype_DEGs_Endothelial;day2_subtype_DEGs_Microglia;day3_Day3_1_CapEC_ActHigh_vs_ActLow_LIANA;day3_Day3_1_CapEC_State_LIANA_all;day3_Day3_1_CapEC_State_LIANA_TargetFocus;day3_Day3_1_LIANA_raw_NC;day3_Day3_1_LIANA_raw_UC;day3_Day3_1_State_LIANA_Endo_to_NVU_NC;day3_Day3_1_State_LIANA_Endo_to_NVU_UC;day3_Day3_1_State_LIANA_raw_NC;day3_Day3_1_State_LIANA_raw_UC;day3_Day3_1_subtype_positive_markers_all,2,0.6072750615899755,2.0467288787636364,2.34449514242984,NicheNet + upstream + CellOracle
Microglia,GAS7,0.009086300338992579,0.1122625424896407,20,FGF2,FGF2:0.0091;SDC2:0.0084;CSF1:0.0081;PSEN1:0.0064;LGALS1:0.0057,0.416895995225212,2.0823173019418e-4,0.0925634630638726,AD-enriched_nominal,3.68145309231693,NA,NA,NA,NA,NA,NA,0.416895995225212,NicheNet target
Microglia,LGALS1,0.00891912187610958,0.10598174185077594,20,FGF2,FGF2:0.0089;CSF1:0.0071;SDC2:0.007;SEMA3C:0.0062;PSEN1:0.0061,0.636670330404962,0.0153570767042428,0.473679515750753,AD-enriched_nominal,1.8136914465469,NA,NA,NA,NA,NA,NA,0.636670330404962,NicheNet target
Microglia,MTDH,0.008887035205277487,0.10271551805998383,20,FGF2,FGF2:0.0089;SDC2:0.0078;CSF1:0.0076;PSEN1:0.0061;MFGE8:0.0057,0.114058635779812,0.0355022280478403,0.567134845964232,AD-enriched_nominal,1.44974439064861,NA,NA,NA,NA,NA,NA,0.114058635779812,NicheNet target
Microglia,RPIA,0.008716695455998659,0.10232139502570277,20,FGF2,FGF2:0.0087;SDC2:0.0073;CSF1:0.0071;MFGE8:0.0062;SEMA3C:0.0059,0.248834984044719,0.0353057964855455,0.566245358392288,AD-enriched_nominal,1.45215398653783,NA,NA,NA,NA,NA,NA,0.248834984044719,NicheNet target
Microglia,GPR37,0.00857532769111313,0.09407699028987737,20,FGF2,FGF2:0.0086;SDC2:0.0079;CSF1:0.0058;PSEN1:0.0051;MFGE8:0.0049,0.649893680095903,0.0417313881150327,0.582822808693329,AD-enriched_nominal,1.3795371690704,NA,NA,NA,NA,NA,NA,0.649893680095903,NicheNet target
Microglia,CSNK2A1,0.008558142489520082,0.09265634797614467,20,FGF2,FGF2:0.0086;SDC2:0.0067;CSF1:0.0065;PSEN1:0.0051;SEMA3C:0.005,0.121193367908461,0.0462251681684711,0.590585137122257,AD-enriched_nominal,1.33512150019029,NA,NA,NA,NA,NA,NA,0.121193367908461,NicheNet target
Microglia,IVNS1ABP,0.00852855047239725,0.10264725302692843,20,FGF2,FGF2:0.0085;CSF1:0.0078;SDC2:0.0078;PSEN1:0.0063;MFGE8:0.006,0.251779585029725,0.00968942335184467,0.414506153267084,AD-enriched_nominal,2.01370206841506,NA,NA,NA,NA,NA,NA,0.251779585029725,NicheNet target
Microglia,FGF13,0.00849910037157386,0.10212451581755375,20,FGF2,FGF2:0.0085;CSF1:0.0079;SDC2:0.0072;PSEN1:0.0065;SEMA3C:0.0058,0.948919139029138,0.00870113745282462,0.399451157095591,AD-enriched_nominal,2.06042397069225,NA,NA,NA,NA,NA,NA,0.948919139029138,NicheNet target
Microglia,CLTC,0.008437462345069854,0.10685832939655454,20,FGF2,FGF2:0.0084;CSF1:0.0078;SDC2:0.007;SEMA3C:0.0064;PSEN1:0.0062,0.164019962140988,0.0245329491354051,0.522350221139034,AD-enriched_nominal,1.61025024159195,NA,NA,NA,NA,NA,NA,0.164019962140988,NicheNet target
Microglia,PRKCE,0.008425092139745544,0.09958280265687502,20,FGF2,FGF2:0.0084;SDC2:0.0073;CSF1:0.0069;PSEN1:0.0058;SEMA3C:0.0056,0.316401487833731,0.00824915878486516,0.387790804439947,AD-enriched_nominal,2.08359033674925,NA,NA,NA,NA,NA,NA,0.316401487833731,NicheNet target
Microglia,ARG2,0.00840527108859733,0.09267304484560622,20,FGF2,FGF2:0.0084;CSF1:0.0069;SDC2:0.0068;PSEN1:0.0056;LGALS1:0.0055,0.598227032576426,0.0119757117506956,0.437655269725517,AD-enriched_nominal,1.92169866578699,NA,NA,NA,NA,NA,NA,0.598227032576426,NicheNet target
Microglia,ACTN1,0.008360427706213015,0.10157690123757052,20,FGF2,FGF2:0.0084;CSF1:0.0072;SDC2:0.0069;SEMA3C:0.0056;PSEN1:0.0055,0.549183770465175,0.0145394244052587,0.469282624645374,AD-enriched_nominal,1.83745278622581,NA,NA,NA,NA,NA,NA,0.549183770465175,NicheNet target
Microglia,FOXP1,0.008356928245227126,0.10909800685173975,20,FGF2,FGF2:0.0084;CSF1:0.0076;SEMA3C:0.0073;SDC2:0.0071;PSEN1:0.0062,0.285678848474868,0.0330685122394576,0.549260951873866,AD-enriched_nominal,1.48058534366291,NA,NA,NA,NA,NA,NA,0.285678848474868,NicheNet target
Microglia,LITAF,0.008270722676516795,0.10067932370983246,20,FGF2,FGF2:0.0083;CSF1:0.007;SEMA3C:0.0065;SDC2:0.0064;PSEN1:0.0059,0.455538925043268,0.0159179101480617,0.476426493080668,AD-enriched_nominal,1.7981139510922,NA,NA,NA,NA,NA,NA,0.455538925043268,NicheNet target
Microglia,VASP,0.008270492716897022,0.10070497639180684,20,FGF2,FGF2:0.0083;SDC2:0.0073;CSF1:0.007;SEMA3C:0.006;LGALS1:0.0054,0.284376615973808,0.0200238771015455,0.498495239221902,AD-enriched_nominal,1.69845182891544,NA,NA,NA,NA,NA,NA,0.284376615973808,NicheNet target
Microglia,CHORDC1,0.008192816394151207,0.09605073537747258,20,FGF2,FGF2:0.0082;SDC2:0.0077;CSF1:0.0063;PSEN1:0.0061;LGALS1:0.005,0.448240794585124,0.0396194244197674,0.576150407017352,AD-enriched_nominal,1.40209183806387,NA,NA,NA,NA,NA,NA,0.448240794585124,NicheNet target
Microglia,ZMPSTE24,0.008180949825375797,0.08774144712739411,20,FGF2,FGF2:0.0082;SDC2:0.0074;CSF1:0.0064;PSEN1:0.0049;MFGE8:0.0046,0.217747623228604,0.0162359994520259,0.476426493080668,AD-enriched_nominal,1.78952097201243,NA,NA,NA,NA,NA,NA,0.217747623228604,NicheNet target
Microglia,MFHAS1,0.008120787685997383,0.0937947706599758,20,FGF2,FGF2:0.0081;SDC2:0.0065;PSEN1:0.006;CSF1:0.0059;SEMA3C:0.0057,0.275692846696308,0.0462170508463113,0.590585137122257,AD-enriched_nominal,1.33519777071405,NA,NA,NA,NA,NA,NA,0.275692846696308,NicheNet target
Microglia,IL7,0.008063134808262212,0.0989455102109943,20,FGF2,FGF2:0.0081;SDC2:0.0072;CSF1:0.0065;PSEN1:0.0055;SEMA3C:0.0054,0.863277167705688,0.00382275626213957,0.3158020535134,AD-enriched_nominal,2.41762339159184,NA,NA,NA,NA,NA,NA,0.863277167705688,NicheNet target
Microglia,PDGFA,0.008003953716697215,0.09180712372831969,20,FGF2,FGF2:0.008;CSF1:0.0076;SDC2:0.0062;PSEN1:0.0056;LGALS3BP:0.0048,0.41303245482885,0.0452158389739577,0.589082245985999,AD-enriched_nominal,1.34470940647091,NA,NA,NA,NA,NA,NA,0.41303245482885,NicheNet target
Microglia,HIPK3,0.007995479970567421,0.09694486871994108,20,FGF2,FGF2:0.008;CSF1:0.0071;SDC2:0.0068;SEMA3C:0.0057;PSEN1:0.0052,0.206842132799781,0.0155390372253171,0.47534625256762,AD-enriched_nominal,1.8085758929151,NA,NA,NA,NA,NA,NA,0.206842132799781,NicheNet target
Microglia,HEG1,0.007984926826749464,0.09995543850387896,20,FGF2,FGF2:0.008;SDC2:0.0074;SEMA3C:0.0065;CSF1:0.0064;MFGE8:0.0056,0.321548396149738,0.0436808902309147,0.583687437307097,AD-enriched_nominal,1.35970851914869,NA,NA,NA,NA,NA,NA,0.321548396149738,NicheNet target
Microglia,PPP1R3B,0.007969063816951562,0.09207535095196066,20,FGF2,FGF2:0.008;SDC2:0.0078;CSF1:0.006;MFGE8:0.0052;PSEN1:0.0051,0.536805641155757,0.0324655010510368,0.549260951873866,AD-enriched_nominal,1.48857789012616,NA,NA,NA,NA,NA,NA,0.536805641155757,NicheNet target
Microglia,CASP7,0.007921722935529642,0.09840596292795403,20,FGF2,FGF2:0.0079;CSF1:0.0078;SDC2:0.0075;PSEN1:0.0058;SEMA3C:0.0052,0.417534848103763,0.0177279828217531,0.488078791582984,AD-enriched_nominal,1.75134067777869,NA,NA,NA,NA,NA,NA,0.417534848103763,NicheNet target
Microglia,DYNLT1,0.007918829065242883,0.07853057732386068,20,FGF2,FGF2:0.0079;SDC2:0.0072;CSF1:0.0057;PSEN1:0.0042;SERPING1:0.0041,0.24965449087596,0.0410138443727465,0.580331034697369,AD-enriched_nominal,1.38706952084615,NA,NA,NA,NA,NA,NA,0.24965449087596,NicheNet target
Microglia,NUP88,0.007817541702359107,0.08862129066470746,20,FGF2,FGF2:0.0078;SDC2:0.007;CSF1:0.0058;LGALS1:0.0053;PSEN1:0.0051,0.155158833879901,0.0272422998648761,0.524277583712242,AD-enriched_nominal,1.56475623095668,NA,NA,NA,NA,NA,NA,0.155158833879901,NicheNet target
Microglia,ARHGAP18,0.007749672993806812,0.09192363265585786,20,FGF2,FGF2:0.0077;CSF1:0.0073;SDC2:0.0069;SEMA3C:0.006;LGALS1:0.0047,0.382773983178081,0.00877053367443369,0.399451157095591,AD-enriched_nominal,2.05697397963167,NA,NA,NA,NA,NA,NA,0.382773983178081,NicheNet target
Microglia,ELOVL1,0.00765568125398551,0.09147109476529729,20,FGF2,FGF2:0.0077;CSF1:0.0076;SDC2:0.0072;PSEN1:0.0051;LGALS1:0.0048,0.271582579154045,0.049878080737863,0.598142769430457,AD-enriched_nominal,1.30209026611955,NA,NA,NA,NA,NA,NA,0.271582579154045,NicheNet target
Microglia,SLC6A6,0.0076457894681931544,0.09391694270088055,20,FGF2,FGF2:0.0076;PSEN1:0.0074;CSF1:0.0063;SDC2:0.0061;LGALS1:0.0052,0.275342282501242,0.0294364438274718,0.53429089992598,AD-enriched_nominal,1.5311146576291,NA,NA,NA,NA,NA,NA,0.275342282501242,NicheNet target
Microglia,STT3B,0.007635403620906765,0.09010589455644469,20,FGF2,FGF2:0.0076;SDC2:0.0069;CSF1:0.0058;SEMA3C:0.0054;PSEN1:0.0053,0.214863031353288,0.0176234023090823,0.488078791582984,AD-enriched_nominal,1.75391024453801,NA,NA,NA,NA,NA,NA,0.214863031353288,NicheNet target
Microglia,UGP2,0.007586068099402442,0.08763882910951667,20,FGF2,FGF2:0.0076;SDC2:0.0067;CSF1:0.0054;SEMA3C:0.0053;PSEN1:0.0045,0.147334390482391,0.0425328542984612,0.582822808693329,AD-enriched_nominal,1.3712754716364,NA,NA,NA,NA,NA,NA,0.147334390482391,NicheNet target
Microglia,SLC12A7,0.007573245393671048,0.0824454047605836,20,FGF2,FGF2:0.0076;SDC2:0.0066;CSF1:0.0059;PSEN1:0.0055;LGALS1:0.0049,0.205574697327039,0.0304094987907805,0.54426900594937,AD-enriched_nominal,1.51699073783654,NA,NA,NA,NA,NA,NA,0.205574697327039,NicheNet target
Microglia,LIMS1,0.007554786732249859,0.0890516492061934,20,FGF2,FGF2:0.0076;SDC2:0.0072;CSF1:0.0064;PSEN1:0.0052;MFGE8:0.005,0.213115641558611,0.0371997422719831,0.573774063140096,AD-enriched_nominal,1.42946006899561,NA,NA,NA,NA,NA,NA,0.213115641558611,NicheNet target
Microglia,FAM20C,0.007429334286919145,0.08542243861660842,20,FGF2,FGF2:0.0074;CSF1:0.0065;SDC2:0.0062;SEMA3C:0.0059;PSEN1:0.0047,0.352216024086917,0.0330980402363244,0.549260951873866,AD-enriched_nominal,1.48019772041604,NA,NA,NA,NA,NA,NA,0.352216024086917,NicheNet target
Microglia,KIFC3,0.00740584714155741,0.08992333036450355,20,FGF2,FGF2:0.0074;SDC2:0.0064;CSF1:0.0062;SEMA3C:0.006;PSEN1:0.0054,0.548600955665011,0.0337865196933519,0.554542523244925,AD-enriched_nominal,1.47125654204628,NA,NA,NA,NA,NA,NA,0.548600955665011,NicheNet target
Microglia,ARFGAP3,0.007398192661071456,0.08766728943922393,20,FGF2,FGF2:0.0074;CSF1:0.0064;SDC2:0.0062;SEMA3C:0.006;PSEN1:0.0047,0.347008088186829,0.0107753822329199,0.4213716888629,AD-enriched_nominal,1.96756731525506,NA,NA,NA,NA,NA,NA,0.347008088186829,NicheNet target
Microglia,TMBIM1,0.00739732206723684,0.08470768186862872,20,FGF2,FGF2:0.0074;SDC2:0.0063;CSF1:0.0059;SEMA3C:0.0055;PSEN1:0.0049,0.296251272514058,0.034307267804189,0.559017134708746,AD-enriched_nominal,1.46461386733619,NA,NA,NA,NA,NA,NA,0.296251272514058,NicheNet target
Microglia,PSPH,0.007320269322293787,0.07967030262072007,20,FGF2,FGF2:0.0073;SDC2:0.0065;CSF1:0.0057;LGALS1:0.0041;MFGE8:0.004,0.321977655017434,0.0219999641921994,0.512050613722381,AD-enriched_nominal,1.65757802604792,NA,NA,NA,NA,NA,NA,0.321977655017434,NicheNet target
Microglia,ZFAT,0.0072680651994446194,0.07985848967837723,20,FGF2,FGF2:0.0073;SDC2:0.0063;CSF1:0.0056;PSEN1:0.0046;SEMA3C:0.0045,0.219192861698441,0.0121977250024173,0.439574832881619,AD-enriched_nominal,1.9137211620325,NA,NA,NA,NA,NA,NA,0.219192861698441,NicheNet target
Microglia,RAP2B,0.00725322677903233,0.09515110148034313,20,FGF2,FGF2:0.0073;PSEN1:0.0068;SDC2:0.006;CSF1:0.0059;LGALS1:0.0054,0.33046297545838,0.0409862762276472,0.580331034697369,AD-enriched_nominal,1.38736153733726,NA,NA,NA,NA,NA,NA,0.33046297545838,NicheNet target
Microglia,RCOR1,0.00723126978830763,0.08912026287775639,20,FGF2,FGF2:0.0072;CSF1:0.0064;SDC2:0.0062;PSEN1:0.0051;SEMA3C:0.0048,0.15088686455183,0.0498846193868173,0.598142769430457,AD-enriched_nominal,1.30203333704365,NA,NA,NA,NA,NA,NA,0.15088686455183,NicheNet target
Microglia,FGR,0.007208121647364503,0.08775567658432498,20,FGF2,FGF2:0.0072;CSF1:0.0067;SDC2:0.0067;SEMA3C:0.0052;PSEN1:0.0047,0.714816721974134,0.0087556613329328,0.399451157095591,AD-enriched_nominal,2.0577110451949,NA,NA,NA,NA,NA,NA,0.714816721974134,NicheNet target
Microglia,UTP18,0.007205681955327919,0.08784454979299838,20,FGF2,FGF2:0.0072;CSF1:0.0064;SDC2:0.006;PSEN1:0.005;LGALS1:0.0048,0.220299342029975,0.0135116263356365,0.456473079040414,AD-enriched_nominal,1.86929237369571,NA,NA,NA,NA,NA,NA,0.220299342029975,NicheNet target
Microglia,UCHL5,0.007185138068035786,0.0803948906902979,20,FGF2,FGF2:0.0072;SDC2:0.0059;CSF1:0.0057;PSEN1:0.0047;MFGE8:0.0045,0.21453081021303,0.0100305609358287,0.414506153267084,AD-enriched_nominal,1.99867477939002,NA,NA,NA,NA,NA,NA,0.21453081021303,NicheNet target
Microglia,KHDRBS1,0.007170185915132606,0.08764614826064827,20,FGF2,FGF2:0.0072;CSF1:0.0067;SDC2:0.0064;PSEN1:0.0049;MFGE8:0.0048,0.168893415341477,0.0438460898434931,0.583687437307097,AD-enriched_nominal,1.35806913057872,NA,NA,NA,NA,NA,NA,0.168893415341477,NicheNet target
Microglia,METAP1,0.0071123069625400916,0.08373466000746478,20,FGF2,FGF2:0.0071;SDC2:0.007;CSF1:0.0056;LGALS1:0.0047;PSEN1:0.0046,0.184626534892533,0.0203504958922422,0.503028539341036,AD-enriched_nominal,1.69142500360631,NA,NA,NA,NA,NA,NA,0.184626534892533,NicheNet target
Microglia,PNRC2,0.007095472822832649,0.09100434708707342,20,SDC2,SDC2:0.0071;FGF2:0.007;CSF1:0.0063;PSEN1:0.0057;SEMA3C:0.0052,0.281564489675493,0.0164422514013086,0.479513397134076,AD-enriched_nominal,1.78403871573637,NA,NA,NA,NA,NA,NA,0.281564489675493,NicheNet target
Microglia,FAM107B,0.007080494184544,0.08810034662606486,20,FGF2,FGF2:0.0071;SDC2:0.0069;PSEN1:0.0054;CSF1:0.0054;SEMA3C:0.005,0.42009109108679,0.0237616007391125,0.522218506592856,AD-enriched_nominal,1.62412430574696,NA,NA,NA,NA,NA,NA,0.42009109108679,NicheNet target
Microglia,TMEM150A,0.0069948038849493716,0.07108085191416479,20,SEMA3C,SEMA3C:0.007;FGF2:0.005;CSF1:0.0047;SDC2:0.0045;SERPING1:0.0041,0.288143152796931,0.0380410329270152,0.576150407017352,AD-enriched_nominal,1.4197476991896,NA,NA,NA,NA,NA,NA,0.288143152796931,NicheNet target
Microglia,TFB2M,0.006964341490715055,0.07551789449105115,20,FGF2,FGF2:0.007;SDC2:0.006;CSF1:0.0055;MFGE8:0.005;PSEN1:0.0043,0.306730026098562,0.0385254082510752,0.576150407017352,AD-enriched_nominal,1.4142527503967,NA,NA,NA,NA,NA,NA,0.306730026098562,NicheNet target
Microglia,RAP1B,0.006934244732724762,0.07727763246207056,20,FGF2,FGF2:0.0069;SDC2:0.0058;CSF1:0.0057;PSEN1:0.0046;LGALS1:0.0041,0.134123386462734,0.0294526423391879,0.53429089992598,AD-enriched_nominal,1.53087573646768,NA,NA,NA,NA,NA,NA,0.134123386462734,NicheNet target
Microglia,DNAJB6,0.006910212613016149,0.07946184924190093,20,FGF2,FGF2:0.0069;CSF1:0.0055;PSEN1:0.0053;SDC2:0.005;SEMA3C:0.0042,0.2184343341124,0.0392536511225923,0.576150407017352,AD-enriched_nominal,1.40611994175572,NA,NA,NA,NA,NA,NA,0.2184343341124,NicheNet target
Microglia,STARD4,0.006896972562363387,0.08765105344017213,20,FGF2,FGF2:0.0069;SEMA3C:0.006;SDC2:0.006;CSF1:0.0059;PSEN1:0.0051,0.506872312530321,0.00680565328695652,0.378493748008106,AD-enriched_nominal,2.16713017974756,NA,NA,NA,NA,NA,NA,0.506872312530321,NicheNet target
Microglia,PPME1,0.006888737078288906,0.07283722901003556,20,FGF2,FGF2:0.0069;CSF1:0.0057;SDC2:0.0055;PSEN1:0.0049;LGALS1:0.0036,0.20279824802104,0.0274442118716256,0.524527499396444,AD-enriched_nominal,1.56154923654273,NA,NA,NA,NA,NA,NA,0.20279824802104,NicheNet target
Microglia,CDK14,0.006883804289967189,0.08854141365612277,20,FGF2,FGF2:0.0069;SDC2:0.0063;CSF1:0.0062;SEMA3C:0.0051;LGALS1:0.0051,0.483068364113515,0.0396133306266415,0.576150407017352,AD-enriched_nominal,1.40215864126242,NA,NA,NA,NA,NA,NA,0.483068364113515,NicheNet target
Microglia,PAPSS2,0.006875848361281761,0.08072212360404259,20,FGF2,FGF2:0.0069;SDC2:0.006;CSF1:0.0052;MFGE8:0.0049;LGALS3BP:0.0045,0.579893532126152,0.0137774682088126,0.457951062853794,AD-enriched_nominal,1.86083058242575,NA,NA,NA,NA,NA,NA,0.579893532126152,NicheNet target
Microglia,CAB39,0.006875457922090829,0.07966896355416286,20,FGF2,FGF2:0.0069;SDC2:0.0063;CSF1:0.0057;PSEN1:0.0046;SEMA3C:0.0045,0.146565210288095,0.0448900022048196,0.58879619313503,AD-enriched_nominal,1.34785037326752,NA,NA,NA,NA,NA,NA,0.146565210288095,NicheNet target
