receiver_context,ligand_clean,ligand,n_lr_edges,max_delta_AD_vs_CN,mean_delta_AD_vs_CN,source_families,target_families,source_cellstates,target_cellstates,receptor_examples,lr_pair_examples,receptor_supported_by_nichenet
Cerebrovascular cells,SEMA3A,SEMA3A,20,1.15959610009948,0.3828515643876939,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NRP1_PLXNA1;NRP1_PLXNA2;NRP1_PLXNA3;NRP2,SEMA3A - NRP1/PLXNA1;SEMA3A - NRP1/PLXNA2;SEMA3A - NRP1/PLXNA3;SEMA3A - NRP2,TRUE
Cerebrovascular cells,SERPINE2,SERPINE2,5,1.15411757260823,0.4721473654665164,Astrocyte;Vascular,Vascular,Astro_Intermediate;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Cerebrovascular_Pericyte;Cerebrovascular_Venous,LRP1,SERPINE2 - LRP1,TRUE
Cerebrovascular cells,NECTIN3,NECTIN3,36,1.144108288129718,0.3343725354266563,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NECTIN2;PVR,NECTIN3 - NECTIN2;NECTIN3 - PVR,TRUE
Cerebrovascular cells,PTN,PTN,77,1.142416016591682,0.47311093961096706,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CDH10;NCL;PLXNB2;PTPRB;PTPRS,PTN - CDH10;PTN - NCL;PTN - PLXNB2;PTN - PTPRB;PTN - PTPRS,TRUE
Cerebrovascular cells,ADAM17,ADAM17,96,1.14224051696642,0.3051648890895113,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,IL6R;ITGA5;ITGB1;NOTCH1;RHBDF2,ADAM17 - IL6R;ADAM17 - ITGA5;ADAM17 - ITGB1;ADAM17 - NOTCH1;ADAM17 - RHBDF2,TRUE
Cerebrovascular cells,EDN3,EDN3,7,1.12907596325137,0.49105423721532776,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;Cerebrovascular_Pericyte,EDNRA;EDNRB,EDN3 - EDNRA;EDN3 - EDNRB,TRUE
Cerebrovascular cells,SEMA3D,SEMA3D,60,1.11706610982027,0.4063773271810723,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NRP1_PLXNA1;NRP1_PLXNA2;NRP1_PLXNA3;NRP2_PLXNA1;NRP2_PLXNA2,SEMA3D - NRP1/PLXNA1;SEMA3D - NRP1/PLXNA2;SEMA3D - NRP1/PLXNA3;SEMA3D - NRP2/PLXNA1;SEMA3D - NRP2/PLXNA2,TRUE
Cerebrovascular cells,ANOS1,ANOS1,20,1.113820472040857,0.33981280056116636,Astrocyte;Microglia,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,FGFR1;SDC2,ANOS1 - FGFR1;ANOS1 - SDC2,TRUE
Cerebrovascular cells,CD99,CD99,41,1.11174105774699,0.1686399196282752,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD81;CD99L2;PILRB,CD99 - CD81;CD99 - CD99L2;CD99 - PILRB,TRUE
Cerebrovascular cells,ADAM15,ADAM15,50,1.1102127337611702,0.38072313722419276,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA5;ITGA9;ITGAV;ITGB1,ADAM15 - ITGA5;ADAM15 - ITGA9;ADAM15 - ITGAV;ADAM15 - ITGB1,TRUE
Cerebrovascular cells,CALR,CALR,60,1.102746513417462,0.3540074210276225,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA3;ITGAV;LRP1;SCARF1,CALR - ITGA3;CALR - ITGAV;CALR - LRP1;CALR - SCARF1,TRUE
Cerebrovascular cells,FGF1,FGF1,47,1.10057359560221,0.36520626268379347,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD44;CSPG4;EGFR;FGFR1;NRP1,FGF1 - CD44;FGF1 - CSPG4;FGF1 - EGFR;FGF1 - FGFR1;FGF1 - NRP1,TRUE
Cerebrovascular cells,EDN1,EDN1,12,1.1002314525400398,0.3946284630253603,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ADGRL4;EDNRA;EDNRB,EDN1 - ADGRL4;EDN1 - EDNRA;EDN1 - EDNRB,TRUE
Cerebrovascular cells,GAS6,GAS6,22,1.09618969770114,0.34162739103214873,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,AXL;MERTK;TYRO3,GAS6 - AXL;GAS6 - MERTK;GAS6 - TYRO3,TRUE
Cerebrovascular cells,TIMP1,TIMP1,16,1.0935837542299411,0.4880161680875597,Vascular,Vascular,CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD63;FGFR2,TIMP1 - CD63;TIMP1 - FGFR2,TRUE
Cerebrovascular cells,LIN7C,LIN7C,19,1.08653865053267,0.3238320553076954,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ABCA1,LIN7C - ABCA1,TRUE
Cerebrovascular cells,SEMA3G,SEMA3G,26,1.075024698526,0.3804148441433287,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NRP2_PLXNA1;NRP2_PLXNA2;NRP2_PLXNA3,SEMA3G - NRP2/PLXNA1;SEMA3G - NRP2/PLXNA2;SEMA3G - NRP2/PLXNA3,TRUE
Cerebrovascular cells,LGALS3,LGALS3,29,1.0684677930833095,0.40094115208026254,Astrocyte;Vascular,Vascular,Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ENG;MCAM,LGALS3 - ENG;LGALS3 - MCAM,TRUE
Cerebrovascular cells,NRG2,NRG2,18,1.0626706194131,0.39594878395230065,Astrocyte;Vascular,Vascular,Astro_Intermediate;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NRP2,NRG2 - NRP2,TRUE
Cerebrovascular cells,WNT2B,WNT2B,79,1.0599305635922331,0.2632423705712818,Microglia;Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,FZD1_LRP5;FZD1_LRP6;FZD10_LRP6;FZD3_LRP5;FZD3_LRP6,WNT2B - FZD1/LRP5;WNT2B - FZD1/LRP6;WNT2B - FZD10/LRP6;WNT2B - FZD3/LRP5;WNT2B - FZD3/LRP6,TRUE
