"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"2241",1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,3,1,5,0,0
"2242",1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,0,1,0,0,0,0,6,0,0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1
"2243",2,4,3,0,2,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2,1,2,0,2,0,2,2,0,3,3,1,1,2,1,0,2,2,0,1,0,1,0,1,3,2,0,2,0,2,3,0,0,0,2,3,0,0,4,1,0,0,0,0
"2244",0,2,1,0,1,0,0,0,4,0,1,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,1,0,0,1,4,0,2,2,0,2,0,0,0,0,1,0,0,1,0,1,1,2,0,3,0,0,0,0,0,0,0,5,0,0,5,1,2,0,0,0
"2245",0,0,0,0,0,0,4,0,0,0,0,1,0,0,9,3,0,0,4,1,0,0,0,0,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,4,0,2,0,3,0,0
"2246",1,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,3,0,0,5,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
"2247",0,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,1,5,0,0,3,0,2,0,0,1
"2248",2,1,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,0,2,0,1,0,0,2,0,0,3,0,1,0,0,0
"2249",2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,1,6,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,0,0,1,1,0,0,1,0
"2250",1,1,0,1,1,2,0,2,4,1,2,0,0,3,0,0,1,1,0,0,0,0,4,2,0,0,0,0,4,3,2,16,1,1,0,4,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,1,0,0,1,0,0,8,0,0,2,0,0,0,0,0
"2251",3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0
"2252",2,2,2,1,0,2,0,0,1,0,3,1,0,0,0,2,1,1,0,0,3,0,1,3,1,0,4,0,0,5,1,1,1,1,0,0,0,2,0,1,2,1,0,0,5,1,0,0,0,0,0,0,1,2,0,0,0,3,1,0,2,0,0,0,0,0
"2253",1,4,2,1,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,2,0,0,2,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,3,0,0,0,0,0
"2254",0,2,1,0,2,0,0,2,1,0,1,1,0,0,1,0,2,0,0,1,2,1,0,0,0,1,3,0,1,4,0,0,0,0,0,3,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,2,0,0,0,0,0
"2255",5,3,0,0,1,2,1,1,0,0,1,3,0,0,6,1,0,0,2,1,0,0,0,0,4,4,0,0,1,0,1,0,3,2,2,0,0,1,0,3,1,1,0,0,3,2,0,0,0,1,0,2,2,0,0,2,1,0,0,3,0,3,0,5,1,1
"2256",0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,2,1,2,3,2,0,1,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
"2257",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0
"2258",0,3,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,3,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,5,0,0,0,0,2,0,1,1,5,2,0,0,7,1,2,1,0,0
"2259",2,3,0,1,0,2,0,0,0,0,2,1,0,0,0,3,0,1,0,2,1,0,1,2,1,0,3,1,2,2,0,1,1,1,0,2,0,1,0,0,1,2,0,1,0,0,2,1,1,0,0,1,1,3,1,1,0,1,0,0,4,0,0,0,0,1
"2260",1,1,0,0,0,1,3,2,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,0,3,2,0,1,3,0,0,0,1,1,3,2,0,0,1,1,1,3,0,0,2,1,0,0,1,0,1,1,2,1,3,1,0,0,0,4,0,0,2,5,1,1
"2261",0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,6,0,0,2,0,2,0,0,0
"2262",0,3,1,0,1,1,0,0,2,1,1,0,1,0,0,0,1,2,0,0,1,1,0,1,1,0,3,0,2,1,2,3,0,0,0,1,0,0,0,2,0,1,0,3,2,1,1,2,0,0,0,0,1,1,1,0,1,3,1,0,1,0,0,0,1,0
"2263",0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,2,1,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,1,1,0,0,1,1,0,1,0,1,0,0,0
"2264",0,2,0,0,3,2,0,0,0,1,0,0,0,2,0,0,1,2,0,1,3,2,3,2,0,0,3,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,6,0,0,4,0,1,0,0,0
"2265",1,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3,2,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,7,0,0,4,0,0,0,0,0
"2266",1,4,2,2,0,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,4,0,3,2,2,1,0,2,0,2,0,1,2,4,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0
"2267",3,3,2,1,4,1,0,3,0,0,1,2,0,0,0,0,2,1,0,0,3,0,1,0,0,1,4,0,3,3,2,0,1,0,0,4,0,3,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,7,0,0,3,0,2,0,1,0
"2268",0,0,0,0,1,0,1,2,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,0,1
"2269",0,1,1,0,3,0,1,0,2,1,0,2,0,0,0,0,4,0,0,2,0,1,1,0,2,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,2,3,0,0,0,1,0,0,3,0,0,0,2,0
"2270",0,2,2,1,3,2,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,3,1,0,1,2,0,0,1,1,4,1,0,0,4,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,1
"2271",0,1,0,0,0,0,7,0,0,0,0,0,0,0,8,9,0,0,10,0,0,0,0,0,6,7,0,4,0,0,0,0,0,0,2,0,3,0,1,4,0,2,4,0,1,1,0,0,0,0,1,2,5,0,0,3,0,0,0,9,1,3,0,7,0,0
"2272",1,2,2,3,2,3,0,0,4,1,1,1,1,0,0,0,2,2,0,0,2,0,1,0,0,0,1,0,1,1,1,1,2,1,1,0,0,0,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7,0,0,2,0,0,0,0,0
"2273",0,1,2,0,0,0,1,0,1,0,1,0,0,3,1,1,1,1,1,2,0,0,2,1,1,0,0,1,2,1,2,4,3,0,2,3,1,0,1,0,2,2,1,0,3,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1
"2274",0,1,0,2,1,0,2,1,5,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,0,2,6,0,2,4,0,1,0,0,1,1,0,3,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0
"2275",0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,5,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,9,0,1,0,10,0,0
"2276",1,0,0,0,0,0,1,0,3,1,2,1,0,1,0,1,0,0,0,0,1,1,1,0,1,2,1,0,1,6,0,6,1,0,0,1,0,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2,4,0,0,8,4,4,0,1,1
"2277",2,0,0,0,2,2,2,3,1,1,3,0,0,0,1,3,0,1,1,1,1,0,3,2,3,3,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,2,3,0,0,3,0,0,2,1,0
"2278",0,1,0,1,0,0,0,0,4,4,1,1,0,6,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,4,0,12,6,0,1,3,0,1,0,0,1,0,0,8,2,1,0,0,2,2,0,1,0,0,1,0,1,3,1,0,2,0,0,1,0,1
"2279",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,2,0,0,0,0,0,3,3,1,7,6,0,1,1,0,0,1,0,0,0,0,7,0,2,0,3,0,1,0,2,0,0,0,0,0,5,1,0,2,0,2,0,0,1
"2280",1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,0,1
"2281",0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,16,0,0,0,1,0,0
"2282",0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,2,2,0,2,1,0,0,0,0,1,2,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,0,0,0,1,1,1
"2283",0,0,0,0,0,0,3,1,1,0,0,0,0,0,2,3,0,0,2,1,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,3,0,0,0,5,0,0
"2284",1,0,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
"2285",0,4,3,1,3,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,2,0,4,0,0,0,3,0,0,0,0,1,1,0,3,0,1,1,2,0,0,0,0,0,1,0,0,2,2,0,0,3,0,2,0,0,1
"2286",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,4,1,0,1,0,1,0,0,3,1,0,0,0,1,0,3,1,2,0,1,1,0,0,0,2,0,1,0,0
"2287",4,0,1,1,0,1,6,2,0,0,0,2,0,0,3,5,2,0,2,0,0,3,0,0,3,0,1,0,0,0,2,0,0,1,2,0,0,0,0,3,0,0,2,0,2,8,1,0,0,1,0,2,3,2,0,1,0,0,0,1,1,1,0,0,1,0
"2288",0,5,6,0,4,4,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,3,3,0,1,2,0,0,2,0,3,0,0,0,2,0,3,1,0,2,0,0,0,0,0,0,2,0,3,0,1,0,2,0,0,0,5,0,0,5,0,3,0,1,0
"2289",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"2290",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,1,0,3,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,1,2,2,1,0,0,0,6,0,3,0,0,0,0
"2291",0,5,1,3,2,1,0,0,3,2,1,1,0,1,0,0,1,1,0,0,3,0,5,0,0,0,1,0,2,3,0,5,1,1,0,2,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,6,1,0,4,0,1,0,0,0
"2292",0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0
"2293",1,1,0,0,0,0,2,2,0,0,0,1,0,0,7,4,0,0,4,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,2,1,0,3,0,0,0,0,0,1,0,6,0,0,4,0,0,0,2,0,1,1,2,0,0
"2294",0,3,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2,1,4,1,0,1,0,0,5,7,1,2,5,0,1,5,0,0,0,0,0,2,0,5,4,1,2,2,1,0,0,1,0,0,0,0,1,6,0,0,0,0,1,2,0,0
"2295",2,0,0,0,2,1,0,1,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0
"2296",0,0,0,0,1,1,0,0,4,0,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0
"2297",0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,1,0,0,1,0,3,0,2,2,0,0,3,1,0,1,3,0,0,2,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0
"2298",0,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0
"2299",0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,3,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,3,0,2,0,0
"2300",1,0,2,0,1,1,1,2,3,0,2,0,0,0,6,5,1,0,2,1,0,0,1,1,3,1,0,1,1,1,1,3,0,1,2,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,2,1,2,1,2,0,0,1,1,0,0,0,0,0,0
"2301",1,1,2,3,1,1,1,1,0,0,3,0,0,0,0,0,2,0,0,0,3,0,2,2,0,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,1,0,2,6,0,0,6,3,2,0,0,0
"2302",1,3,1,0,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,2,0,0,0,0
"2303",2,0,0,0,0,3,4,4,0,0,0,1,0,0,3,6,0,0,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,1,0,0,0,2,0,2,1,0,2,2,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,1,0,0,0,0
"2304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,3,0,0
"2305",0,1,0,0,0,0,8,1,0,0,0,0,0,0,4,6,0,0,5,1,0,0,0,1,2,3,0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7,0,3,0,7,0,0
"2306",0,0,2,0,1,0,2,0,0,0,1,0,0,1,2,1,0,0,4,2,0,1,0,0,1,0,0,1,1,0,5,0,1,0,0,6,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,5,2,2,0,0,0,0,0,2,1,1,1,0,0
"2307",0,1,1,0,1,0,0,1,5,6,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,0,8,7,1,0,1,0,0,0,0,0,0,0,9,3,0,2,0,0,0,2,0,0,0,0,0,1,7,0,0,3,0,2,1,0,3
"2308",0,2,1,3,2,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,4,0,1,0,1,0,3,2,2,0,0,1,0,0,2,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,2,1,0,0
"2309",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,7,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,3,0,0
"2310",1,0,0,1,0,1,0,1,3,1,2,0,0,1,0,0,0,3,0,0,0,1,1,1,0,0,0,0,2,6,2,9,2,0,1,3,0,1,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1
"2311",1,1,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,1,0,0,0,1,2,0,0,1,0,0
"2312",1,2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,5,0,0,6,0,0,0,1,0
"2313",0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,3,0,1,0,0,0,1,1,0,1,0,0
"2314",2,3,2,1,2,4,1,3,0,0,0,1,0,0,2,2,1,2,2,1,5,0,3,2,0,4,3,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,4,0,2,1,2,3,7,0,1,13,1,0,1,0,0
"2315",0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,1,1,0,1,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0
"2316",1,6,3,0,2,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,2,2,0,0,1,0,1,1,1,0,1,0,5,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,7,0,0,1,1,2,0,1,0
"2317",2,2,0,0,2,1,5,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,1,1,6,3,2,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,0
"2318",1,3,2,1,0,1,0,2,1,0,1,1,0,0,1,0,1,1,0,0,1,0,2,1,1,1,0,0,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,3,0,0,0,0,2,0,0,0,1,0,8,0,0,1,0,0,0,0,0
"2319",0,0,4,0,0,2,1,2,2,1,0,0,0,1,3,2,1,3,5,0,2,2,1,2,0,1,3,0,1,2,3,0,1,0,2,5,1,1,2,1,4,4,0,0,1,1,1,1,0,2,0,0,0,3,0,0,0,0,0,0,1,1,2,1,0,0
"2320",1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,6,0,2,0,0,2
"2321",1,0,1,1,0,1,0,0,3,2,1,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,5,0,0,1,1,2,6,3,2,1,1,1,2,0,1,0,1,0,0,1,0,0,2,3,1,0,0,0,0,0,1,3,1,1,0,0
"2322",0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,6,0,0
"2323",0,3,1,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,2,1,0,0,0
"2324",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0
"2325",3,4,1,3,2,1,0,0,0,0,2,1,0,0,1,0,0,2,0,0,7,1,2,3,0,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,2,3,3,0,1,0,0,3,3,0,0,1,1,0,0,5,2,1,2,0,0
"2326",0,0,1,0,0,0,5,1,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,2,3,0,1,2,0,1,0,0,0,3,0,0,0,1,1,0,1,2,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,12,0,0,0,5,0,1
"2327",0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,1,0,3,0,0,0,0,0
"2328",0,0,1,0,2,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,1,0,0,1,1
"2329",1,2,2,0,1,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0,0,3,0,2,0,0,0,0,0,1,0,2,0,0,1,0,1,1,1,0,0,0,1,4,1,0,0,0,2,0,0,1,0,0,0,0,0
"2330",1,0,0,0,2,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,3,0,1,0,0,0,0,0,5,0,1,0,1,0,1,0,1,3,2,0,1,0,0,1,2,0,0,0,0,1,0,0,0,1,6,2,0,4,0,0,1,0,2
"2331",1,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
"2332",1,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,2,0,3,1,0,1,1,0,0,0,0,0,0,0,1,0,8,0,0,3,0,2,0,1,0
"2333",1,1,0,1,2,1,0,0,1,1,0,0,0,1,0,0,1,2,0,0,2,0,1,1,0,0,4,0,0,1,0,3,1,0,0,2,0,1,0,0,1,0,0,2,1,1,2,0,0,1,0,0,2,1,0,0,4,3,1,0,2,0,2,0,0,0
"2334",2,0,1,0,0,4,0,2,0,0,1,0,0,0,0,1,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,3,0,0,3,0,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0
"2335",1,1,0,0,2,1,0,3,4,1,4,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,1,0,4,4,3,5,7,0,0,4,0,2,1,1,3,0,0,4,1,2,4,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1
"2336",0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,2,5,0,1,1,1,0,0,0,0,2,0,2,0,1,5,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,4,0,0
"2337",0,0,1,0,0,0,8,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,2,0,0
"2338",0,2,0,0,0,0,4,2,1,0,0,2,0,1,6,2,1,1,4,0,0,0,1,0,4,5,0,5,1,1,0,0,0,1,2,1,1,0,2,1,1,4,4,1,2,0,0,1,0,0,3,4,2,0,0,1,0,0,1,1,0,1,1,4,1,1
"2339",2,1,2,1,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0
