"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","SpatialFDR_BH","SigCat","Direction","NhoodSubtype","SubtypePurity","NhoodSize"
0.377155241320527,10.91163762266,0.758859875904712,0.383687238940582,0.78978292505143,877,0.78978292505143,0.78978292505143,"NS","NS","Homeostatic",0.515151515151515,33
-0.191044550967135,10.9986604644591,0.192482581593753,0.660859131021949,0.908617230260724,878,0.908617230260724,0.908617230260724,"NS","NS","DAM",1,47
0.759546907554206,11.3683555316479,3.86848381827656,0.0492031691322555,0.421172557149256,879,0.421172557149256,0.421172557149256,"NS","NS","DAM",1,92
0.434757836640672,11.1508716038796,1.09460700829898,0.295454727971537,0.728823340438895,880,0.728823340438895,0.728823340438895,"NS","NS","DAM",1,61
0.745512234547279,10.9376722964256,2.84911085602324,0.0914269943035054,0.509437160783439,881,0.509437160783439,0.509437160783439,"NS","NS","DAM",1,34
0.503422872356955,10.9802143841303,1.31176776331975,0.252077045681707,0.693866069181508,882,0.693866069181508,0.693866069181508,"NS","NS","DAM",1,39
0.110775480093419,10.8617779514512,0.0652815406221022,0.798335415714968,0.95456721908597,883,0.95456721908597,0.95456721908597,"NS","NS","Homeostatic",1,27
-0.777293346767796,11.1049315005686,3.46420243231091,0.0627131013660798,0.443369538432478,884,0.443369538432478,0.443369538432478,"NS","NS","DAM",1,60
0.0460726784069263,10.9475319451233,0.0105313165394802,0.918262985937823,0.976633673405368,885,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,38
0.918707539641514,10.8972173209551,4.34497228385083,0.0371204068639218,0.36312343704719,886,0.36312343704719,0.36312343704719,"NS","NS","DAM",1,30
0.532760563851895,10.9002851720388,1.56787467703779,0.210518285773718,0.657072615352181,887,0.657072615352181,0.657072615352181,"NS","NS","DAM",1,34
0.285288480118959,11.0918780156036,0.453538312912218,0.500660689413672,0.85684842140383,888,0.85684842140383,0.85684842140383,"NS","NS","DAM",1,53
0.392989714130654,11.0247186145657,0.894280794447929,0.34432172106872,0.769571210597439,889,0.769571210597439,0.769571210597439,"NS","NS","DAM",1,50
0.0914117384830103,11.1950879196367,0.0528353172360472,0.81820144864272,0.962463746963447,890,0.962463746963447,0.962463746963447,"NS","NS","Homeostatic",0.928571428571429,70
-0.523308521410572,10.88593078021,1.40327203950364,0.236178756012856,0.681416963047189,891,0.681416963047189,0.681416963047189,"NS","NS","Homeostatic",0.96551724137931,29
0.273815520218338,11.0645291215611,0.428196993177087,0.512876195129592,0.860943870744726,892,0.860943870744726,0.860943870744726,"NS","NS","DAM",0.811320754716981,53
0.574683835516575,11.0648860616462,1.81830115613522,0.17751808380351,0.629067125651301,893,0.629067125651301,0.629067125651301,"NS","NS","DAM",1,49
-0.260557592620861,10.8775601557797,0.328816127251432,0.632800842283824,0.903790853924951,894,0.903790853924951,0.903790853924951,"NS","NS","DAM",0.827586206896552,29
-0.391678115202504,11.0309743338148,0.872423732020012,0.350287003609663,0.773417781833608,895,0.773417781833608,0.773417781833608,"NS","NS","Homeostatic",1,49
1.36491357614785,10.8700082315367,9.28500562062191,0.00231085645015346,0.135452961635313,896,0.135452961635313,0.135452961635313,"NS","NS","DAM",1,28
-0.271517838700417,10.9614479627193,0.401348668941146,0.526394733976939,0.861876343431073,897,0.861876343431073,0.861876343431073,"NS","NS","DAM",0.975609756097561,41
-0.064962855598038,10.907746823213,0.0195072556695679,0.888922238761812,0.973540577796013,898,0.973540577796013,0.973540577796013,"NS","NS","Homeostatic",0.606060606060606,33
0.214190643480664,11.1618080410383,0.279622874017999,0.59694944880213,0.893473726237887,899,0.893473726237887,0.893473726237887,"NS","NS","DAM",1,67
0.543582120432292,11.0187475491349,1.64699303578843,0.19937108117488,0.652486046176291,900,0.652486046176291,0.652486046176291,"NS","NS","Homeostatic",0.847826086956522,46
0.501840380593479,11.0957285732696,1.40887539304919,0.235245441593903,0.681416963047189,901,0.681416963047189,0.681416963047189,"NS","NS","DAM",0.980769230769231,52
0.331910502504234,11.1957002435456,0.67382944752814,0.411721238405196,0.80958357717956,902,0.80958357717956,0.80958357717956,"NS","NS","DAM",0.757142857142857,70
0.21025428478143,10.9244923963352,0.243918843751177,0.621390808914087,0.903790853924951,903,0.903790853924951,0.903790853924951,"NS","NS","DAM",1,35
-0.269694147270924,11.2828665481357,0.474727395383878,0.490821632481198,0.854287843693618,904,0.854287843693618,0.854287843693618,"NS","NS","Homeostatic",0.845238095238095,84
-0.200649543019819,11.102006302509,0.227352517918888,0.633494720972613,0.903790853924951,905,0.903790853924951,0.903790853924951,"NS","NS","DAM",1,55
0.22618654324602,10.964785695976,0.294144777708427,0.587577592042454,0.891187378399884,906,0.891187378399884,0.891187378399884,"NS","NS","DAM",0.976190476190476,42
0.237336555774994,10.9747239639719,0.315401558845434,0.574385346145849,0.884652129644581,907,0.884652129644581,0.884652129644581,"NS","NS","DAM",1,42
0.125512056024359,11.0392400519741,0.0967875304968043,0.755719843993801,0.947331391535455,908,0.947331391535455,0.947331391535455,"NS","NS","DAM",1,47
0.444083349310754,10.8356204852302,1.06395587981532,0.302316677574713,0.736770540390711,909,0.736770540390711,0.736770540390711,"NS","NS","DAM",0.88,25
0.108299034809403,11.3236750679603,0.081928061313363,0.774702049581792,0.951895421574395,910,0.951895421574395,0.951895421574395,"NS","NS","DAM",1,83
-0.262206382991165,10.9036889902765,0.359963803764821,0.548527431894607,0.876327069100279,911,0.876327069100279,0.876327069100279,"NS","NS","DAM",1,32
-0.131628801019149,10.9749442136469,0.0947251784774091,0.758254397806973,0.949283695192622,912,0.949283695192622,0.949283695192622,"NS","NS","Homeostatic",0.897435897435897,39
0.448917508225702,11.1667668129746,1.2028805808665,0.272748826077857,0.709439048285511,913,0.709439048285511,0.709439048285511,"NS","NS","DAM",1,65
1.06984488585614,10.8535626608027,5.82789619199074,0.0157754112438781,0.266023494944727,914,0.266023494944727,0.266023494944727,"NS","NS","DAM",1,26
-0.356145847618469,10.9529055399239,0.673045073058846,0.411993538804166,0.80958357717956,915,0.80958357717956,0.80958357717956,"NS","NS","DAM",1,38
-0.170895598658825,10.8771632691468,0.141102433431492,0.776351312947461,0.951895421574395,916,0.951895421574395,0.951895421574395,"NS","NS","Homeostatic",1,30
-0.0946334800664325,11.0254715270657,0.0462632224392485,0.829698383215846,0.963471654878688,917,0.963471654878688,0.963471654878688,"NS","NS","DAM",1,44
0.782007784634538,11.0133963868684,3.27979225951008,0.070140218276439,0.46897311119165,918,0.46897311119165,0.46897311119165,"NS","NS","DAM",1,42
-0.0497872220942565,11.2447973952949,0.0152031218996513,0.901868995468694,0.975592905112442,919,0.975592905112442,0.975592905112442,"NS","NS","Homeostatic",0.7875,80
-0.258687324193088,11.0750111854606,0.375226064931473,0.540170425161159,0.870996793434134,920,0.870996793434134,0.870996793434134,"NS","NS","Homeostatic",0.923076923076923,52
0.553830291269773,11.0580418231288,1.72899003358121,0.188542355815007,0.643446977306433,921,0.643446977306433,0.643446977306433,"NS","NS","Homeostatic",0.92156862745098,51
0.0631978798124884,10.9048396670382,0.025882863980082,0.872186977711676,0.971897029393727,922,0.971897029393727,0.971897029393727,"NS","NS","DAM",0.848484848484849,33
0.808998386309603,11.0859612869207,3.44582282207461,0.0634142036746349,0.443369538432478,923,0.443369538432478,0.443369538432478,"NS","NS","DAM",1,49
0.575809081611074,10.990465669863,1.8511260618356,0.173654949489887,0.622530566160241,924,0.622530566160241,0.622530566160241,"NS","NS","DAM",1,43
0.23049370815649,10.9689262995584,0.280102491106036,0.596634993035807,0.893473726237887,925,0.893473726237887,0.893473726237887,"NS","NS","Homeostatic",0.743589743589744,39
0.298053403420866,10.8936243762467,0.486149536462201,0.485651257744572,0.853133724375593,926,0.853133724375593,0.853133724375593,"NS","NS","Homeostatic",0.75,32
0.698742496265342,10.9776058654293,2.579018437699,0.10829133268806,0.534228752622942,927,0.534228752622942,0.534228752622942,"NS","NS","DAM",1,39
-0.817065401096674,10.9899982833892,3.6347921942917,0.0565859704891869,0.430181411484643,928,0.430181411484643,0.430181411484643,"NS","NS","Homeostatic",0.818181818181818,44
0.397864892123597,11.0155090212707,0.882126256348606,0.34762179989265,0.770158674106522,929,0.770158674106522,0.770158674106522,"NS","NS","Homeostatic",1,45
-0.498119054931576,10.987554337646,1.33430395694332,0.248043199903518,0.689197011166074,930,0.689197011166074,0.689197011166074,"NS","NS","DAM",1,43
0.163077071989136,11.0759104075365,0.144026758709713,0.704310885635022,0.928527840315839,931,0.928527840315839,0.928527840315839,"NS","NS","DAM",1,52
0.642057988058557,10.9359445170579,2.16350775551363,0.141324283831793,0.578250638202645,932,0.578250638202645,0.578250638202645,"NS","NS","DAM",0.742857142857143,35
0.720682731264758,10.8892310173913,2.77884527549547,0.0955195309486439,0.516976180036811,933,0.516976180036811,0.516976180036811,"NS","NS","DAM",0.966666666666667,30
0.0940059104970245,10.8560191691463,0.0503614537697706,0.822435875477397,0.962463746963447,934,0.962463746963447,0.962463746963447,"NS","NS","DAM",1,27
0.508597725393607,11.1385760332967,1.54692874237761,0.21359175957865,0.664014062178108,935,0.664014062178108,0.664014062178108,"NS","NS","DAM",1,60
-0.829904703631027,11.2115825039461,4.12717468557563,0.0422018714427252,0.395098429205647,936,0.395098429205647,0.395098429205647,"NS","NS","Homeostatic",0.986111111111111,72
-0.0757392069385671,11.045242318078,0.0315984034894763,0.858912224872455,0.970607932737244,937,0.970607932737244,0.970607932737244,"NS","NS","DAM",1,50
-0.321677182866345,11.0860706441687,0.591683464042578,0.44177033197376,0.828736988694316,938,0.828736988694316,0.828736988694316,"NS","NS","Homeostatic",0.592592592592593,54
0.267186746099378,10.9472211077617,0.392534804337939,0.530971151502156,0.866227495691595,939,0.866227495691595,0.866227495691595,"NS","NS","DAM",0.947368421052632,38
0.823533123394744,10.9142207109051,3.6098090024385,0.0574420270301513,0.430181411484643,940,0.430181411484643,0.430181411484643,"NS","NS","DAM",0.911764705882353,34
-0.129202625887034,11.0737846306677,0.0938000664715002,0.759401140862606,0.949701825941851,941,0.949701825941851,0.949701825941851,"NS","NS","DAM",1,55
-0.0401924894727745,11.1178053727138,0.00686419311798501,0.933970605979894,0.976633673405368,942,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,60
-0.222899454327403,10.9795141863392,0.277790351280526,0.598154109795659,0.893473726237887,943,0.893473726237887,0.893473726237887,"NS","NS","DAM",1,39
0.378404891336489,10.9091064633226,0.764427754472974,0.381948098935944,0.789494847055892,944,0.789494847055892,0.789494847055892,"NS","NS","Homeostatic",0.545454545454545,33
-0.16863530368031,11.0824581436976,0.155536088157551,0.693300712316726,0.927933635439594,945,0.927933635439594,0.927933635439594,"NS","NS","DAM",1,57
-0.129351760367095,10.9660957933355,0.0929496656723218,0.760460742950715,0.950209146979576,946,0.950209146979576,0.950209146979576,"NS","NS","Homeostatic",1,39
0.346162398709585,11.0202659299102,0.632825902738502,0.426322163466252,0.820955365326984,947,0.820955365326984,0.820955365326984,"NS","NS","DAM",1,43
0.534561870805693,10.8434104794386,1.51455396375602,0.218447832638289,0.667387146002799,948,0.667387146002799,0.667387146002799,"NS","NS","DAM",1,24
-0.260236466198634,11.0051330169675,0.362380037462594,0.547188483257638,0.876327069100279,949,0.876327069100279,0.876327069100279,"NS","NS","Homeostatic",1,43
0.779335794452795,11.2621963719931,3.77932045484605,0.0518919827265536,0.425426676952294,950,0.425426676952294,0.425426676952294,"NS","NS","DAM",0.833333333333333,78
-0.327107141970132,10.9764915264814,0.599502528159747,0.438769369156518,0.828502317075912,951,0.828502317075912,0.828502317075912,"NS","NS","DAM",1,41
0.486934033000364,11.0708545435261,1.348647629098,0.245516908441306,0.687339003852894,952,0.687339003852894,0.687339003852894,"NS","NS","DAM",1,52
-0.0999418865778695,10.9188369957654,0.0534862681597596,0.817104667397788,0.962463746963447,953,0.962463746963447,0.962463746963447,"NS","NS","DAM",1,34
0.441768980648983,11.1726175595244,1.17243749104486,0.278903066791645,0.716537224348611,954,0.716537224348611,0.716537224348611,"NS","NS","DAM",1,64
0.333552111035548,11.2195880063314,0.732524060891228,0.39206791273545,0.79435657397808,955,0.79435657397808,0.79435657397808,"NS","NS","DAM",1,80
-0.662973558499559,10.9739891494172,2.29311878522303,0.129951113558132,0.557757375201725,956,0.557757375201725,0.557757375201725,"NS","NS","DAM",1,39
0.289164620987049,11.1351511378037,0.490962285536299,0.483499675688353,0.851713390627806,957,0.851713390627806,0.851713390627806,"NS","NS","DAM",0.866666666666667,60
0.651112338588937,11.0349890062716,2.30288428890138,0.12913654875672,0.557757375201725,958,0.557757375201725,0.557757375201725,"NS","NS","DAM",1,47
-0.0771572946470017,10.9382042716605,0.0342900532899517,0.853091501640102,0.967559964288612,959,0.967559964288612,0.967559964288612,"NS","NS","DAM",1,34
0.0606701542937666,10.9081623091029,0.0236388770363667,0.877807584225897,0.972893651440421,960,0.972893651440421,0.972893651440421,"NS","NS","DAM",1,33
0.393165281465596,11.0031464532175,0.829104866214087,0.362533258970095,0.780068795325465,961,0.780068795325465,0.780068795325465,"NS","NS","DAM",0.928571428571429,42
-0.206656620379548,10.9311392691089,0.234385183486407,0.628292026129174,0.903790853924951,962,0.903790853924951,0.903790853924951,"NS","NS","DAM",0.823529411764706,34
0.61713416767018,10.9884135890539,1.97309816583282,0.160121890597426,0.608552815924006,963,0.608552815924006,0.608552815924006,"NS","NS","DAM",1,39
0.560030650220278,11.0937991511187,1.73778643211611,0.187421973110603,0.642627467037926,964,0.642627467037926,0.642627467037926,"NS","NS","DAM",1,51
-0.389192958201094,11.1294910855476,0.899417831692134,0.342939702811353,0.769571210597439,965,0.769571210597439,0.769571210597439,"NS","NS","DAM",1,64
0.0220105814865954,11.1571405332915,0.00394390727215265,0.949925440297767,0.980846934508217,966,0.980846934508217,0.980846934508217,"NS","NS","DAM",0.985074626865672,67
-0.195887164195452,10.9288734011051,0.195003284825463,0.658785413727962,0.908617230260724,967,0.908617230260724,0.908617230260724,"NS","NS","DAM",0.542857142857143,35
-0.0920426787321468,10.8094628840196,0.0394021278900267,0.890694202173344,0.973540577796013,968,0.973540577796013,0.973540577796013,"NS","NS","DAM",1,23
-0.34929904896559,10.8704148042715,0.646347283579552,0.421423193039122,0.817619403300935,969,0.817619403300935,0.817619403300935,"NS","NS","Homeostatic",0.96551724137931,29
-0.379831373494904,10.8964551688623,0.775817903775604,0.378424935288278,0.788926662301635,970,0.788926662301635,0.788926662301635,"NS","NS","DAM",1,32
0.764272996209237,10.8948181419499,3.03920102744684,0.0812783823295734,0.491279396192635,971,0.491279396192635,0.491279396192635,"NS","NS","DAM",0.966666666666667,30
0.00261415477821953,11.0800596837329,0.000465250087122737,0.98279127300757,0.991981009586342,972,0.991981009586342,0.991981009586342,"NS","NS","DAM",0.87719298245614,57
1.11802984705369,11.279068276048,7.62831355646373,0.00574674366674562,0.200223025554639,973,0.200223025554639,0.200223025554639,"NS","NS","DAM",1,79
0.665411738131314,10.8646554493524,2.21457681368312,0.13804519767418,0.575583302748782,974,0.575583302748782,0.575583302748782,"NS","NS","DAM",1,25
0.302379230563908,11.0970067377466,0.505028459731847,0.477300286882573,0.847807338082856,975,0.847807338082856,0.847807338082856,"NS","NS","DAM",0.924528301886792,53
0.267446180928064,10.9677769696366,0.386915206132451,0.533926514029928,0.86864407775808,976,0.86864407775808,0.86864407775808,"NS","NS","DAM",1,38
1.35080359361297,11.2154789947184,10.240609550272,0.00137416655985556,0.095357343778548,977,0.095357343778548,0.095357343778548,"FDR<0.1","AD-enriched","DAM",1,67
-0.221214267041971,11.1410749413079,0.296230947622813,0.586255959316426,0.890614017945125,978,0.890614017945125,0.890614017945125,"NS","NS","Homeostatic",0.761904761904762,63
-0.375950493694484,10.993408664701,0.769984021624313,0.380223690670079,0.789494847055892,979,0.789494847055892,0.789494847055892,"NS","NS","DAM",0.577777777777778,45
-0.0908690411390756,10.8647548592113,0.0368947327766773,0.90812013620106,0.976633673405368,980,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,27
-0.316288427010942,10.9517875593828,0.524374828562217,0.468982809685687,0.839846635225151,981,0.839846635225151,0.839846635225151,"NS","NS","DAM",1,39
1.48666237304482,10.9599078568205,10.8635115158168,0.000981049945860942,0.0762472017923124,982,0.0762472017923124,0.0762472017923124,"FDR<0.1","AD-enriched","DAM",1,37
0.06949534445347,11.1033123163159,0.0263221310648867,0.871116364486055,0.971897029393727,983,0.971897029393727,0.971897029393727,"NS","NS","Homeostatic",0.620689655172414,58
0.904591318062627,11.3540764681867,5.26538940056778,0.0217552133774627,0.307206603715455,984,0.307206603715455,0.307206603715455,"NS","NS","DAM",1,86
1.12476146511848,10.9681227774135,6.0819655472885,0.0136582126062821,0.255147901928719,985,0.255147901928719,0.255147901928719,"NS","NS","DAM",1,34
-0.36300887803749,10.890608520768,0.687584447512709,0.431259424420841,0.823772585663066,986,0.823772585663066,0.823772585663066,"NS","NS","DAM",0.575757575757576,33
0.23707423665684,11.196412220362,0.348615582383104,0.554898936362157,0.876327069100279,987,0.876327069100279,0.876327069100279,"NS","NS","DAM",1,72
-0.569227659829506,10.9756206675468,1.72123828461587,0.18953615043157,0.643446977306433,988,0.643446977306433,0.643446977306433,"NS","NS","Homeostatic",0.725,40
-0.386351743158684,11.0205480611996,0.825557297911477,0.363562097507671,0.781417207364385,989,0.781417207364385,0.781417207364385,"NS","NS","Homeostatic",1,46
0.203854353293493,11.0502837001664,0.228198035139394,0.632864028784173,0.903790853924951,990,0.903790853924951,0.903790853924951,"NS","NS","DAM",1,49
0.0910226292031151,10.9621209556038,0.0528377649882672,0.818197311161292,0.962463746963447,991,0.962463746963447,0.962463746963447,"NS","NS","Homeostatic",0.825,40
0.158142431113876,11.0581032945468,0.125200857847765,0.723461393714426,0.936764968147575,992,0.936764968147575,0.936764968147575,"NS","NS","DAM",1,47
-0.411368373489482,11.0989440028591,0.967858494277178,0.325216759613709,0.755615472543492,993,0.755615472543492,0.755615472543492,"NS","NS","DAM",1,59
0.671180956086006,10.9236226507986,2.40558653345806,0.120905346436904,0.545842260894689,994,0.545842260894689,0.545842260894689,"NS","NS","DAM",1,34
0.809815678841497,11.1528388792383,3.73444384697775,0.0533036764861255,0.429885651901306,995,0.429885651901306,0.429885651901306,"NS","NS","DAM",1,61
-0.562672897216276,10.8864065768289,1.65829964677848,0.197835455026058,0.652486046176291,996,0.652486046176291,0.652486046176291,"NS","NS","Homeostatic",0.933333333333333,30
0.673723568245873,10.9944183553134,2.41712810820711,0.120017319444897,0.545842260894689,997,0.545842260894689,0.545842260894689,"NS","NS","DAM",1,41
1.02517695505152,10.8219891679104,5.33561715977433,0.0250841716765387,0.321327435894774,998,0.321327435894774,0.321327435894774,"NS","NS","DAM",1,22
0.740924332611946,11.0198159795358,2.8774118222937,0.0898328034975249,0.509437160783439,999,0.509437160783439,0.509437160783439,"NS","NS","DAM",1,42
0.691984945982758,11.1221309639263,2.81228177231719,0.0935477487886997,0.511810271830317,1000,0.511810271830317,0.511810271830317,"NS","NS","DAM",1,62
-0.434317936757688,11.1712427450768,1.14301730894565,0.285017731898977,0.717343851139524,1001,0.717343851139524,0.717343851139524,"NS","NS","DAM",1,70
-0.480852064209063,10.9549487361944,1.22525582180391,0.268333796842122,0.708386640304677,1002,0.708386640304677,0.708386640304677,"NS","NS","Homeostatic",1,38
1.67507477720897,11.1053386586687,14.400653232063,0.000147821026449061,0.0574432508781051,1003,0.0574432508781051,0.0574432508781051,"FDR<0.1","AD-enriched","DAM",1,54
-0.311667601394106,11.1171240724026,0.567125128529488,0.451405006233905,0.834519435882472,1004,0.834519435882472,0.834519435882472,"NS","NS","Homeostatic",0.583333333333333,60
-0.357625666876535,11.1357411745897,0.750390927435332,0.386354160377988,0.78978292505143,1005,0.78978292505143,0.78978292505143,"NS","NS","Homeostatic",1,63
-0.169293648000784,11.0206600321409,0.15983447017112,0.689309648432324,0.927512913368424,1006,0.927512913368424,0.927512913368424,"NS","NS","Homeostatic",0.934782608695652,46
0.14347490439905,10.8418029114702,0.102044865237937,0.783942195122611,0.951895421574395,1007,0.951895421574395,0.951895421574395,"NS","NS","Homeostatic",1,25
-0.698133097100392,11.3680516823656,3.32169878680848,0.0683735469693476,0.462381448220178,1008,0.462381448220178,0.462381448220178,"NS","NS","DAM",0.96875,96
0.157481398411744,11.1497782297508,0.148331527872967,0.70013559489971,0.927933635439594,1009,0.927933635439594,0.927933635439594,"NS","NS","Homeostatic",0.968253968253968,63
0.30903843540643,10.8646591059138,0.482376349667148,0.51249844360459,0.860943870744726,1010,0.860943870744726,0.860943870744726,"NS","NS","Homeostatic",0.851851851851852,27
0.207838673489948,10.9604547514062,0.268663407283977,0.604230704539407,0.896297640945255,1011,0.896297640945255,0.896297640945255,"NS","NS","DAM",1,41
0.618254893563736,10.8841516684466,1.94061743480763,0.165801159516769,0.61384990068622,1012,0.61384990068622,0.61384990068622,"NS","NS","Homeostatic",0.724137931034483,29
0.108569782314659,11.1068748280097,0.0789617714878115,0.778709814450011,0.951895421574395,1013,0.951895421574395,0.951895421574395,"NS","NS","DAM",1,62
0.82396463356211,10.8391567746225,3.38695674528792,0.0727868203930379,0.476503827881196,1014,0.476503827881196,0.476503827881196,"NS","NS","DAM",0.909090909090909,22
0.507981723905976,11.0233321580477,1.4286144699854,0.231992970255613,0.678858947600386,1015,0.678858947600386,0.678858947600386,"NS","NS","DAM",1,47
-0.635083876141427,10.8235201157771,2.08550578781547,0.161299380057617,0.608552815924006,1016,0.608552815924006,0.608552815924006,"NS","NS","DAM",1,23
-0.190930995254383,10.898059328904,0.190332762614741,0.662640563705325,0.908617230260724,1017,0.908617230260724,0.908617230260724,"NS","NS","DAM",1,31
0.165155925222779,10.9548666439755,0.146344042542174,0.702054548855175,0.927933635439594,1018,0.927933635439594,0.927933635439594,"NS","NS","Homeostatic",0.868421052631579,38
0.607403553818991,10.9727331810373,1.92039443298497,0.165815669979225,0.61384990068622,1019,0.61384990068622,0.61384990068622,"NS","NS","DAM",1,37
0.182935814966966,10.8675851838109,0.179347031569935,0.671935725217134,0.916143581847401,1020,0.916143581847401,0.916143581847401,"NS","NS","DAM",1,28
0.595779702748852,10.911906430272,1.85967769929655,0.172664471521398,0.621272348455698,1021,0.621272348455698,0.621272348455698,"NS","NS","DAM",0.9375,32
-0.14174609856692,10.9461608761416,0.0969305695014565,0.755545156922119,0.947331391535455,1022,0.947331391535455,0.947331391535455,"NS","NS","DAM",1,36
0.706169586120984,10.9627169647564,2.66055759559536,0.10286720124833,0.523222439857343,1023,0.523222439857343,0.523222439857343,"NS","NS","Homeostatic",0.743589743589744,39
0.386082723001472,11.1844453318929,0.906447306461438,0.341060663914837,0.769571210597439,1024,0.769571210597439,0.769571210597439,"NS","NS","DAM",1,65
-0.236024890477198,11.2368196756108,0.349135514476699,0.554603976633552,0.876327069100279,1025,0.876327069100279,0.876327069100279,"NS","NS","DAM",1,79
-0.282762531340726,10.9773403221458,0.424816103421002,0.514544837209189,0.860943870744726,1026,0.860943870744726,0.860943870744726,"NS","NS","Homeostatic",0.536585365853659,41
0.0163661892690472,10.8292572860621,0.00192745526034525,0.964981959202344,0.98538733589985,1027,0.98538733589985,0.98538733589985,"NS","NS","DAM",0.958333333333333,24
0.09015851199003,11.0887241077757,0.0454570784171167,0.8311661259347,0.963542612471401,1028,0.963542612471401,0.963542612471401,"NS","NS","DAM",0.924528301886792,53
0.0397137497277365,10.9237823798998,0.00815076881299033,0.928063580248083,0.976633673405368,1029,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,36
-0.0681969180766231,10.8858730385794,0.0215288451892035,0.922690811424187,0.976633673405368,1030,0.976633673405368,0.976633673405368,"NS","NS","Homeostatic",0.903225806451613,31
0.781625328705674,11.0153030363695,3.40890467566223,0.0648478499438541,0.44839634320608,1031,0.44839634320608,0.44839634320608,"NS","NS","DAM",1,46
-0.3806623169325,10.9712923344909,0.78261043790232,0.37634567270392,0.788926662301635,1032,0.788926662301635,0.788926662301635,"NS","NS","DAM",0.926829268292683,41
0.7229296670546,10.9719161458528,2.7538771503078,0.0970214301741621,0.517547844820348,1033,0.517547844820348,0.517547844820348,"NS","NS","DAM",0.948717948717949,39
0.473873255047385,10.8640958798639,1.21262424908584,0.270815149633282,0.708916283701709,1034,0.708916283701709,0.708916283701709,"NS","NS","DAM",1,28
0.2655933152892,11.2456143181036,0.439897540594897,0.507173141744586,0.859893031771144,1035,0.859893031771144,0.859893031771144,"NS","NS","DAM",0.972602739726027,73
-0.609083242409474,11.0547359582284,2.03959106245582,0.153253352012991,0.599137350022619,1036,0.599137350022619,0.599137350022619,"NS","NS","DAM",1,49
0.411254845213353,11.0025631793698,0.930801674712576,0.334656573188865,0.761981466466148,1037,0.761981466466148,0.761981466466148,"NS","NS","DAM",1,43
0.338760151375982,10.8845473771456,0.600129682199278,0.438530023675401,0.828502317075912,1038,0.828502317075912,0.828502317075912,"NS","NS","DAM",1,28
0.363333362102353,10.861754632447,0.744090704422287,0.388355285981314,0.791788374251513,1039,0.791788374251513,0.791788374251513,"NS","NS","DAM",1,27
1.08162444756981,10.9842689937576,6.07155873457914,0.013738910277164,0.255147901928719,1040,0.255147901928719,0.255147901928719,"NS","NS","DAM",0.780487804878049,41
0.925639463076358,11.1067626374255,4.80396912835742,0.0283960971056693,0.32598166617206,1041,0.32598166617206,0.32598166617206,"NS","NS","DAM",1,56
-0.360155674257952,11.2797575126743,0.83519256289906,0.360777101819828,0.778271501805859,1042,0.778271501805859,0.778271501805859,"NS","NS","DAM",1,85
0.0718198321369691,11.0946242417357,0.0341383606433544,0.853413120253934,0.967559964288612,1043,0.967559964288612,0.967559964288612,"NS","NS","Homeostatic",0.928571428571429,56
0.0319555908478667,10.9184567034027,0.00912015407205187,0.923918243052014,0.976633673405368,1044,0.976633673405368,0.976633673405368,"NS","NS","DAM",0.542857142857143,35
-0.128082256664537,10.9295540028016,0.0832300124669704,0.772967479361246,0.951895421574395,1045,0.951895421574395,0.951895421574395,"NS","NS","DAM",0.944444444444444,36
0.786976559425884,10.8624180594498,3.18373766468354,0.0743768590644495,0.476603322100961,1046,0.476603322100961,0.476603322100961,"NS","NS","DAM",1,27
0.156144070245779,11.2453043145864,0.15549818303754,0.693336189373088,0.927933635439594,1047,0.927933635439594,0.927933635439594,"NS","NS","Homeostatic",0.934210526315789,76
-0.0580135498944094,10.9183486744349,0.0158774064532922,0.899727710468355,0.975592905112442,1048,0.975592905112442,0.975592905112442,"NS","NS","DAM",0.857142857142857,35
0.643570167985977,11.0442126265505,2.2305558969682,0.135307696396973,0.569053796751772,1049,0.569053796751772,0.569053796751772,"NS","NS","DAM",1,47
0.230254040478488,11.0132615961574,0.280400663093271,0.596439673474149,0.893473726237887,1050,0.893473726237887,0.893473726237887,"NS","NS","DAM",1,43
0.412459043066103,11.0162900348316,0.954443747702425,0.328592653545658,0.755615472543492,1051,0.755615472543492,0.755615472543492,"NS","NS","DAM",1,44
0.319948124535109,10.9789507889013,0.558922094355359,0.454696287107542,0.834558397695109,1052,0.834558397695109,0.834558397695109,"NS","NS","DAM",1,41
-1.02784623266842,10.9206938971126,5.41918817487194,0.0199182139955622,0.293190074192253,1053,0.293190074192253,0.293190074192253,"NS","NS","DAM",0.942857142857143,35
-0.199541635081618,11.0763814558627,0.23590065543245,0.627183538616829,0.903790853924951,1054,0.903790853924951,0.903790853924951,"NS","NS","Homeostatic",1,54
-0.178305805544681,10.9575845025219,0.164552593499375,0.68499987533618,0.924274137345971,1055,0.924274137345971,0.924274137345971,"NS","NS","DAM",1,39
0.676552133051058,11.3220055818279,2.93052277648207,0.0869218361769977,0.501154681578358,1056,0.501154681578358,0.501154681578358,"NS","NS","DAM",0.987951807228916,83
