source,target,ligand,receptor,communication_strength_AD,communication_strength_CN,delta_AD_vs_CN,source_n_AD,source_n_CN,target_n_AD,target_n_CN,min_group_cell_count,source_family,target_family,lr_pair
Astro_Homeostatic,CapEC_ActLow,LAMA5,ITGA6_ITGB1,1.61422537779119,1.45418107262009,0.1600443051710998,7441,10219,129,129,129,Astrocyte,Vascular,LAMA5 - ITGA6/ITGB1
Astro_Homeostatic,CapEC_ActLow,LAMB2,ITGA2_ITGB1,0.773452374005072,0.655129232457102,0.11832314154797,7441,10219,129,129,129,Astrocyte,Vascular,LAMB2 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,LRIG2,EGFR,1.19798979284481,1.05331944530629,0.14467034753852,7441,10219,129,129,129,Astrocyte,Vascular,LRIG2 - EGFR
Astro_Homeostatic,CapEC_ActLow,LRPAP1,LDLR,0.134498655487717,0.0,0.134498655487717,7441,10219,129,129,129,Astrocyte,Vascular,LRPAP1 - LDLR
Astro_Homeostatic,CapEC_ActLow,LRPAP1,LRP8,0.965935370222046,0.778628198831805,0.187307171390241,7441,10219,129,129,129,Astrocyte,Vascular,LRPAP1 - LRP8
Astro_Homeostatic,CapEC_ActLow,LTBP1,ITGB5,0.834137112045891,0.79759078221786,0.036546329828031,7441,10219,129,129,129,Astrocyte,Vascular,LTBP1 - ITGB5
Astro_Homeostatic,CapEC_ActLow,MEGF10,ABCA1,1.20991971960984,1.09508092953312,0.1148387900767198,7441,10219,129,129,129,Astrocyte,Vascular,MEGF10 - ABCA1
Astro_Homeostatic,CapEC_ActLow,NCAM1,FGFR1,0.442622723949743,0.334315450427609,0.1083072735221339,7441,10219,129,129,129,Astrocyte,Vascular,NCAM1 - FGFR1
Astro_Homeostatic,CapEC_ActLow,NCAN,SDC3,1.37018696028523,1.00583447825232,0.3643524820329098,7441,10219,129,129,129,Astrocyte,Vascular,NCAN - SDC3
Astro_Homeostatic,CapEC_ActLow,NECTIN3,NECTIN2,1.06626372445426,0.399122882818032,0.6671408416362281,7441,10219,129,129,129,Astrocyte,Vascular,NECTIN3 - NECTIN2
Astro_Homeostatic,CapEC_ActLow,PLTP,ABCA1,0.415085186069399,0.208002962931764,0.2070822231376349,7441,10219,129,129,129,Astrocyte,Vascular,PLTP - ABCA1
Astro_Homeostatic,CapEC_ActLow,PTDSS1,SCARB1,1.51375438508513,1.29310016764571,0.2206542174394201,7441,10219,129,129,129,Astrocyte,Vascular,PTDSS1 - SCARB1
Astro_Homeostatic,CapEC_ActLow,PTN,PTPRZ1,0.1477222686957,0.0,0.1477222686957,7441,10219,129,129,129,Astrocyte,Vascular,PTN - PTPRZ1
