sample,group,LR_Pair,source,target,ligand,receptor,communication_strength,nvu_priority_score,n_source_target_edges,holonet_db_exact,support_status,support_reason,ligand_in_var,receptor_in_var,ligand_detected_frac,receptor_detected_frac,spatial_score_mean,spatial_score_max,official_ce_mean,official_ce_hotspot_mean,official_ce_hotspot_max,top_ce_contributor
2-3,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActMid,SORBS1,ITGA1,3.74637733727614,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,VWF:SIRPA,CapEC_ActMid,Astrocytes,VWF,SIRPA,3.73781076761127,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.9016847449803832,0.286847505150334,1.0,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActMid,SORBS1,ITGA1,3.71580187585757,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,LGALS3:ENG,CapEC_ActHigh,CapEC_ActHigh,LGALS3,ENG,3.71494992090924,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3955688899146088,0.2344795753519501,0.1384493732539531,1.0,,,,
2-3,AD,CFH:ITGAM,CapEC_ActMid,Microglia,CFH,ITGAM,3.71077610784202,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0692360950842372,0.0468497576736672,0.0001050296807873,0.0643540813795628,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActMid,SORBS1,ITGA1,3.70410558689883,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,ICAM2:ITGAM_ITGB2,CapEC_ActHigh,Microglia,ICAM2,ITGAM_ITGB2,3.69625626709721,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.1843987999076852,0.0,0.0,0.0,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActLow,SORBS1,ITGA1,3.65195562095133,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActLow,SORBS1,ITGA1,3.62196709250441,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,ANXA1:GRM7,CapEC_ActHigh,OPCs,ANXA1,GRM7,4.43127687263872,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1158550657742903,0.1781675513501038,0.0928872722226094,1.0,,,,
2-3,AD,GNAI2:S1PR1,CapEC_ActHigh,CapEC_ActHigh,GNAI2,S1PR1,4.0992378509831,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6768982229402262,0.4264943457189014,0.1787636516247195,1.0,,,,
2-3,AD,GNAI2:P2RY12,CapEC_ActHigh,Microglia,GNAI2,P2RY12,3.933471439823,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6768982229402262,0.0122317101315485,0.0592971197039417,1.0,,,,
2-3,AD,ANXA2:TLR2,CapEC_ActHigh,Microglia,ANXA2,TLR2,3.645583630928,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1091622432494807,0.0588506808216016,0.0620317907915165,1.0,,,,
2-8,AD,ANGPT2:TEK,CapEC_ActHigh,CapEC_ActMid,ANGPT2,TEK,4.54361491584708,4,,True,official_CE,official_CE_computed,True,True,0.0136548518303312,0.0889018012783265,8.646221426405001e-05,0.1242625495168012,1.0,0.0604849748495457,1.0,Astro_Reactive
2-8,AD,ANGPT2:TEK,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,TEK,4.37288432730355,4,,True,official_CE,official_CE_computed,True,True,0.0136548518303312,0.0889018012783265,8.646221426405001e-05,0.1242625495168012,1.0,0.0604849748495457,1.0,Astro_Reactive
2-8,AD,DLL4:NOTCH3,CapEC_ActHigh,Endothelial,DLL4,NOTCH3,3.97571022943378,4,,True,official_CE,official_CE_computed,True,True,0.0244044160371876,0.2449157466589192,0.056728426975819,1.0,0.9999999403953552,0.0571943785974597,1.0,Endo_Pericyte
2-8,AD,ANGPT2:ITGA5_ITGB1,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,ITGA5_ITGB1,4.20261655015507,5,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.0136548518303312,0.0,0.0,0.0,,,,
2-8,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActHigh,EDN1,ADGRL4,5.53000649543383,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0912260313771063,0.036316095293434,0.0711683354508256,1.0,,,,
2-8,AD,TGM2:SDC4,CapEC_ActHigh,Astrocytes,TGM2,SDC4,5.30562680132779,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1266705403834979,0.5348634514816967,0.1262274768200493,1.0,,,,
2-8,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActMid,EDN1,ADGRL4,4.93295337198607,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0912260313771063,0.036316095293434,0.0711683354508256,1.0,,,,
2-8,AD,TGM2:SDC4,CapEC_ActMid,Astrocytes,TGM2,SDC4,4.7448514396223,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1266705403834979,0.5348634514816967,0.1262274768200493,1.0,,,,
2-8,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,TIE1,4.67077082937509,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0136548518303312,0.0557815223707147,2.416007871408276e-05,0.0297640907249366,,,,
2-8,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActHigh,VWF,ITGB1,4.61033774738797,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActMid,CapEC_ActHigh,VWF,ITGB1,4.5039011398043,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,VWF:LRP1,CapEC_ActHigh,OPCs,VWF,LRP1,4.4793671420588,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.6786751888436955,0.1900790001927457,1.0,,,,
2-8,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActHigh,SPARC,ENG,4.46727274052437,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7667054038349796,0.205403834979663,0.1905103725710441,1.0,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActHigh,VEGFC,FLT1,4.39084021559002,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActMid,VWF,ITGB1,4.36046463986151,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,EDN1:ADGRL4,CapEC_ActMid,CapEC_ActHigh,EDN1,ADGRL4,4.35835110876904,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0912260313771063,0.036316095293434,0.0711683354508256,1.0,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActMid,VEGFC,FLT1,4.35226555679961,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,VWF:LRP1,CapEC_ActMid,OPCs,VWF,LRP1,4.34668604700358,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.6786751888436955,0.1900790001927457,1.0,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActHigh,VEGFC,FLT1,4.33360333036573,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActHigh,VEGFC,FLT1,4.31533439774322,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActMid,ANGPT2,TIE1,4.30796734573952,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0136548518303312,0.0557815223707147,2.416007871408276e-05,0.0297640907249366,,,,
2-8,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActMid,FN1,ITGA6,4.26439504314963,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.1798373038930854,0.1303439133362216,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActMid,CapEC_ActMid,VWF,ITGB1,4.26182597876555,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActMid,VEGFC,FLT1,4.24588149208192,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActMid,SPARC,ENG,4.2313900266333,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7667054038349796,0.205403834979663,0.1905103725710441,1.0,,,,
2-8,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActLow,EDN1,ADGRL4,4.22032329726955,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0912260313771063,0.036316095293434,0.0711683354508256,1.0,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActMid,VEGFC,FLT1,4.21313631423109,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActHigh,FN1,ITGA6,4.20410799381511,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.1798373038930854,0.1303439133362216,1.0,,,,
2-8,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActHigh,PDGFC,FLT1,4.08019529361381,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.089192330040674,0.1626961069145845,0.1048058433509538,1.0,,,,
2-8,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActLow,ANGPT2,TIE1,4.04859840853247,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0136548518303312,0.0557815223707147,2.416007871408276e-05,0.0297640907249366,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActLow,VEGFC,FLT1,4.02600600071754,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActMid,PDGFC,FLT1,4.02350804712969,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.089192330040674,0.1626961069145845,0.1048058433509538,1.0,,,,
2-8,AD,TGM2:SDC4,CapEC_ActLow,Astrocytes,TGM2,SDC4,4.01077358387843,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1266705403834979,0.5348634514816967,0.1262274768200493,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActLow,CapEC_ActHigh,VWF,ITGB1,3.97536257725821,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActHigh,TGM2,ITGB1,3.89763193889997,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1266705403834979,0.3404997094712376,0.1358108963141244,1.0,,,,
2-8,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActLow,PDGFC,FLT1,3.89569937689265,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.089192330040674,0.1626961069145845,0.1048058433509538,1.0,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActLow,VEGFC,FLT1,3.88311539457363,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActLow,VEGFC,FLT1,3.87220743527883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.010459035444509,0.1626961069145845,0.0002253077259208,0.1255707956935897,,,,
2-8,AD,VWF:LRP1,CapEC_ActLow,OPCs,VWF,LRP1,3.868944399429,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.6786751888436955,0.1900790001927457,1.0,,,,
2-8,AD,EDN1:ADGRL4,CapEC_ActMid,CapEC_ActMid,EDN1,ADGRL4,3.84909649065464,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0912260313771063,0.036316095293434,0.0711683354508256,1.0,,,,
2-8,AD,TGM2:ITGA9,CapEC_ActHigh,Microglia,TGM2,ITGA9,3.80877750513831,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1266705403834979,0.0421266705403835,0.06779439156744,1.0,,,,
2-8,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActLow,SPARC,ENG,3.80619833605669,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7667054038349796,0.205403834979663,0.1905103725710441,1.0,,,,
2-8,AD,PDGFC:FLT1,CapEC_ActMid,CapEC_ActHigh,PDGFC,FLT1,3.78122747656311,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.089192330040674,0.1626961069145845,0.1048058433509538,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActHigh,Endothelial,VWF,ITGB1,3.77418129832661,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1468849788830975,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActLow,CapEC_ActMid,VWF,ITGB1,3.7584674831426,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,VWF:LRP1,CapEC_ActHigh,Astrocytes,VWF,LRP1,3.74982005142202,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.6786751888436955,0.1929094711735429,1.0,,,,
2-8,AD,PDGFC:FLT1,CapEC_ActMid,CapEC_ActMid,PDGFC,FLT1,3.72422218612749,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.089192330040674,0.1626961069145845,0.1048058433509538,1.0,,,,
2-8,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActLow,FN1,ITGA6,3.72253369425623,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.1798373038930854,0.1303439133362216,1.0,,,,
2-8,AD,FN1:ITGA6,CapEC_ActMid,CapEC_ActMid,FN1,ITGA6,3.70410558689883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.1798373038930854,0.1303439133362216,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActLow,VWF,ITGB1,3.69086778987713,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1437656998831141,1.0,,,,
2-8,AD,FN1:ITGA2,CapEC_ActHigh,Oligodendrocytes,FN1,ITGA2,3.66284018683941,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.0444509006391632,0.0737235640321471,1.0,,,,
2-8,AD,VWF:ITGB1,CapEC_ActMid,Endothelial,VWF,ITGB1,3.65035964933864,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.3404997094712376,0.1468849788830975,1.0,,,,
2-8,AD,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActMid,TGM2,ITGB1,3.63766296351018,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1266705403834979,0.3404997094712376,0.1358108963141244,1.0,,,,
2-8,AD,FN1:ITGA6,CapEC_ActMid,CapEC_ActHigh,FN1,ITGA6,3.63450836147113,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.1798373038930854,0.1303439133362216,1.0,,,,
2-8,AD,VWF:LRP1,CapEC_ActMid,Astrocytes,VWF,LRP1,3.62040803512039,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.6786751888436955,0.1929094711735429,1.0,,,,
2-8,AD,FN1:MAG,CapEC_ActHigh,Oligodendrocytes,FN1,MAG,4.46072536580911,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.610110400929692,0.1781276628003794,1.0,,,,
2-8,AD,PDGFB:ADGRV1,CapEC_ActHigh,Astrocytes,PDGFB,ADGRV1,4.36124789214048,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1333527019174898,0.2829750145264381,0.1448105697163291,1.0,,,,
2-8,AD,FN1:ROBO4,CapEC_ActHigh,CapEC_ActHigh,FN1,ROBO4,4.19207994522959,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.0636257989540964,0.0965228775098778,1.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActHigh,SORBS1,ITGA1,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,VWF:SIRPA,CapEC_ActHigh,Excitatory,VWF,SIRPA,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.8387565368971528,0.2277686448180096,1.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActHigh,SORBS1,ITGA1,3.96717039385805,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActHigh,SORBS1,ITGA1,3.95700302477388,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,VWF:SIRPA,CapEC_ActMid,Excitatory,VWF,SIRPA,3.90344712748931,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.8387565368971528,0.2277686448180096,1.0,,,,
2-8,AD,VWF:SIRPA,CapEC_ActHigh,Astrocytes,VWF,SIRPA,3.86328298116282,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.8387565368971528,0.223545821032039,1.0,,,,
2-8,AD,SPARC:FGFR1,CapEC_ActHigh,OPCs,SPARC,FGFR1,3.83342130048246,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7667054038349796,0.2954677513073794,0.2254451222077927,1.0,,,,
2-8,AD,FN1:MAG,CapEC_ActMid,Oligodendrocytes,FN1,MAG,3.82987881623994,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2213829169087739,0.610110400929692,0.1781276628003794,1.0,,,,
2-8,AD,PDGFB:ADGRV1,CapEC_ActMid,Astrocytes,PDGFB,ADGRV1,3.81087589061174,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1333527019174898,0.2829750145264381,0.1448105697163291,1.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActMid,SORBS1,ITGA1,3.74637733727614,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,VWF:SIRPA,CapEC_ActMid,Astrocytes,VWF,SIRPA,3.73781076761127,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.236199883788495,0.8387565368971528,0.223545821032039,1.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActMid,SORBS1,ITGA1,3.71580187585757,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,LGALS3:ENG,CapEC_ActHigh,CapEC_ActHigh,LGALS3,ENG,3.71494992090924,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3123184195235328,0.205403834979663,0.1447573640742532,1.0,,,,
2-8,AD,CFH:ITGAM,CapEC_ActMid,Microglia,CFH,ITGAM,3.71077610784202,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0586868099941894,0.0322486926205694,4.628574750444036e-05,0.0195581019709908,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActMid,SORBS1,ITGA1,3.70410558689883,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,ICAM2:ITGAM_ITGB2,CapEC_ActHigh,Microglia,ICAM2,ITGAM_ITGB2,3.69625626709721,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.1080766995932597,0.0,0.0,0.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActLow,SORBS1,ITGA1,3.65195562095133,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActLow,SORBS1,ITGA1,3.62196709250441,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5772806507844277,0.0482277745496804,0.1343134410623701,1.0,,,,
2-8,AD,ANXA1:GRM7,CapEC_ActHigh,OPCs,ANXA1,GRM7,4.43127687263872,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0714700755374782,0.1237652527600232,0.0786056647017717,1.0,,,,
2-8,AD,GNAI2:S1PR1,CapEC_ActHigh,CapEC_ActHigh,GNAI2,S1PR1,4.0992378509831,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6856478791400349,0.3602556653108658,0.2328819094534754,1.0,,,,
2-8,AD,GNAI2:P2RY12,CapEC_ActHigh,Microglia,GNAI2,P2RY12,3.933471439823,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6856478791400349,0.0034863451481696,6.705374543353189e-05,0.03871828881029,,,,
2-8,AD,ANXA2:TLR2,CapEC_ActHigh,Microglia,ANXA2,TLR2,3.645583630928,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1109819872167344,0.0496804183614177,0.0570049416680449,1.0,,,,
T4857,AD,ANGPT2:TEK,CapEC_ActHigh,CapEC_ActMid,ANGPT2,TEK,4.54361491584708,4,,True,official_CE,official_CE_computed,True,True,0.053243186139869,0.1151489541517008,0.0784099510709524,1.0,0.9999999403953552,0.1030705833383528,1.0,Endo_Capillary
T4857,AD,ANGPT2:TEK,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,TEK,4.37288432730355,4,,True,official_CE,official_CE_computed,True,True,0.053243186139869,0.1151489541517008,0.0784099510709524,1.0,0.9999999403953552,0.1030705833383528,1.0,Endo_Capillary
T4857,AD,DLL4:NOTCH3,CapEC_ActHigh,Endothelial,DLL4,NOTCH3,3.97571022943378,4,,True,official_CE,official_CE_computed,True,True,0.0281005704627086,0.1341643777730826,0.0005156502132958,0.195726050296613,0.9999999403953552,9465.99939751479,1576206.75,Endo_Venous
T4857,AD,ANGPT2:ITGA5_ITGB1,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,ITGA5_ITGB1,4.20261655015507,5,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.053243186139869,0.0,0.0,0.0,,,,
T4857,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActHigh,EDN1,ADGRL4,5.53000649543383,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0302133953095288,0.0405662370589478,0.000101814952279,0.113438200303707,,,,
T4857,AD,TGM2:SDC4,CapEC_ActHigh,Astrocytes,TGM2,SDC4,5.30562680132779,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2178322417071624,0.2947390661314177,0.1332142700506819,1.0,,,,
T4857,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActMid,EDN1,ADGRL4,4.93295337198607,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0302133953095288,0.0405662370589478,0.000101814952279,0.113438200303707,,,,
T4857,AD,TGM2:SDC4,CapEC_ActMid,Astrocytes,TGM2,SDC4,4.7448514396223,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2178322417071624,0.2947390661314177,0.1332142700506819,1.0,,,,
T4857,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,TIE1,4.67077082937509,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.053243186139869,0.0471159940840904,0.000221166967255,0.104010852050149,,,,
T4857,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActHigh,VWF,ITGB1,4.61033774738797,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
